FocalAOU,Focal Common Name,Family,Competitor Common Name,CompAOU,Overlap
5110,Common Grackle,Icteridae,Altamira Oriole,5031,yes
5110,Common Grackle,Icteridae,Baltimore Oriole,5070,yes
5110,Common Grackle,Icteridae,Scott's Oriole,5040,yes
5130,Boat-tailed Grackle,Icteridae,Bobolink,4940,yes
5130,Boat-tailed Grackle,Icteridae,Red-winged Blackbird,4980,yes
5130,Boat-tailed Grackle,Icteridae,Eastern Meadowlark,5010,yes
5130,Boat-tailed Grackle,Icteridae,Rusty Blackbird,5090,yes
5130,Boat-tailed Grackle,Icteridae,Brewer's Blackbird,5100,yes
5130,Boat-tailed Grackle,Icteridae,Common Grackle,5110,yes
5130,Boat-tailed Grackle,Icteridae,Shiny Cowbird,4961,yes
5130,Boat-tailed Grackle,Icteridae,Brown-headed Cowbird,4950,yes
5130,Boat-tailed Grackle,Icteridae,Orchard Oriole,5060,yes
5130,Boat-tailed Grackle,Icteridae,Spot-breasted Oriole,5032,yes
5130,Boat-tailed Grackle,Icteridae,Baltimore Oriole,5070,yes
5170,Purple Finch,Fringillidae,Gray-crowned Rosy-Finch,5240,yes
5170,Purple Finch,Fringillidae,Pine Grosbeak,5150,yes
5170,Purple Finch,Fringillidae,Cassin's Finch,5180,yes
5170,Purple Finch,Fringillidae,House Finch,5190,yes
5170,Purple Finch,Fringillidae,Red Crossbill,5210,yes
5170,Purple Finch,Fringillidae,White-winged Crossbill,5220,yes
5170,Purple Finch,Fringillidae,Common Redpoll,5280,yes
5170,Purple Finch,Fringillidae,Hoary Redpoll,5270,yes
5170,Purple Finch,Fringillidae,Pine Siskin,5330,yes
5170,Purple Finch,Fringillidae,Lesser Goldfinch,5300,yes
5170,Purple Finch,Fringillidae,Lawrence's Goldfinch,5310,yes
5170,Purple Finch,Fringillidae,American Goldfinch,5290,yes
5170,Purple Finch,Fringillidae,Evening Grosbeak,5140,yes
5190,House Finch,Fringillidae,Gray-crowned Rosy-Finch,5240,yes
5190,House Finch,Fringillidae,Black Rosy-Finch,5250,yes
5190,House Finch,Fringillidae,Brown-capped Rosy-Finch,5260,yes
5190,House Finch,Fringillidae,Pine Grosbeak,5150,yes
5190,House Finch,Fringillidae,Purple Finch,5170,yes
5190,House Finch,Fringillidae,Cassin's Finch,5180,yes
5190,House Finch,Fringillidae,Red Crossbill,5210,yes
5190,House Finch,Fringillidae,White-winged Crossbill,5220,yes
5190,House Finch,Fringillidae,Common Redpoll,5280,yes
5190,House Finch,Fringillidae,Hoary Redpoll,5270,yes
5190,House Finch,Fringillidae,Pine Siskin,5330,yes
5190,House Finch,Fringillidae,Lesser Goldfinch,5300,yes
5190,House Finch,Fringillidae,Lawrence's Goldfinch,5310,yes
5190,House Finch,Fringillidae,American Goldfinch,5290,yes
5190,House Finch,Fringillidae,Evening Grosbeak,5140,yes
5280,Common Redpoll,Fringillidae,Gray-crowned Rosy-Finch,5240,yes
5280,Common Redpoll,Fringillidae,Pine Grosbeak,5150,yes
5280,Common Redpoll,Fringillidae,Purple Finch,5170,yes
5280,Common Redpoll,Fringillidae,Cassin's Finch,5180,yes
5280,Common Redpoll,Fringillidae,House Finch,5190,yes
5280,Common Redpoll,Fringillidae,Red Crossbill,5210,yes
5280,Common Redpoll,Fringillidae,White-winged Crossbill,5220,yes
5280,Common Redpoll,Fringillidae,Hoary Redpoll,5270,yes
5280,Common Redpoll,Fringillidae,Pine Siskin,5330,yes
5280,Common Redpoll,Fringillidae,American Goldfinch,5290,yes
5280,Common Redpoll,Fringillidae,Evening Grosbeak,5140,yes
5290,American Goldfinch,Fringillidae,Gray-crowned Rosy-Finch,5240,yes
5290,American Goldfinch,Fringillidae,Black Rosy-Finch,5250,yes
5290,American Goldfinch,Fringillidae,Brown-capped Rosy-Finch,5260,yes
5290,American Goldfinch,Fringillidae,Pine Grosbeak,5150,yes
5290,American Goldfinch,Fringillidae,Purple Finch,5170,yes
5290,American Goldfinch,Fringillidae,Cassin's Finch,5180,yes
5290,American Goldfinch,Fringillidae,House Finch,5190,yes
5290,American Goldfinch,Fringillidae,Red Crossbill,5210,yes
5290,American Goldfinch,Fringillidae,White-winged Crossbill,5220,yes
5290,American Goldfinch,Fringillidae,Common Redpoll,5280,yes
5290,American Goldfinch,Fringillidae,Hoary Redpoll,5270,yes
5290,American Goldfinch,Fringillidae,Pine Siskin,5330,yes
5290,American Goldfinch,Fringillidae,Lesser Goldfinch,5300,yes
5290,American Goldfinch,Fringillidae,Lawrence's Goldfinch,5310,yes
5290,American Goldfinch,Fringillidae,Evening Grosbeak,5140,yes
5420,Savannah Sparrow,Emberizidae,Yellow-faced Grassquit,6032,yes
5420,Savannah Sparrow,Emberizidae,Olive Sparrow,5860,yes
5420,Savannah Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5420,Savannah Sparrow,Emberizidae,Spotted Towhee,5880,yes
5420,Savannah Sparrow,Emberizidae,Eastern Towhee,5870,yes
5420,Savannah Sparrow,Emberizidae,Canyon Towhee,5910,yes
5420,Savannah Sparrow,Emberizidae,California Towhee,5911,yes
5420,Savannah Sparrow,Emberizidae,Abert's Towhee,5920,yes
5420,Savannah Sparrow,Emberizidae,Rufous-winged Sparrow,5790,yes
5420,Savannah Sparrow,Emberizidae,Cassin's Sparrow,5780,yes
5420,Savannah Sparrow,Emberizidae,Bachman's Sparrow,5750,yes
5420,Savannah Sparrow,Emberizidae,Botteri's Sparrow,5760,yes
5420,Savannah Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5420,Savannah Sparrow,Emberizidae,Five-striped Sparrow,5742,yes
5420,Savannah Sparrow,Emberizidae,American Tree Sparrow,5590,yes
5420,Savannah Sparrow,Emberizidae,Chipping Sparrow,5600,yes
5420,Savannah Sparrow,Emberizidae,Clay-colored Sparrow,5610,yes
5420,Savannah Sparrow,Emberizidae,Brewer's Sparrow,5620,yes
5420,Savannah Sparrow,Emberizidae,Field Sparrow,5630,yes
5420,Savannah Sparrow,Emberizidae,Black-chinned Sparrow,5650,yes
5420,Savannah Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5420,Savannah Sparrow,Emberizidae,Lark Sparrow,5520,yes
5420,Savannah Sparrow,Emberizidae,Black-throated Sparrow,5730,yes
5420,Savannah Sparrow,Emberizidae,Sage Sparrow,5740,yes
5420,Savannah Sparrow,Emberizidae,Lark Bunting,6050,yes
5420,Savannah Sparrow,Emberizidae,Grasshopper Sparrow,5460,yes
5420,Savannah Sparrow,Emberizidae,Baird's Sparrow,5450,yes
5420,Savannah Sparrow,Emberizidae,Henslow's Sparrow,5470,yes
5420,Savannah Sparrow,Emberizidae,Le Conte's Sparrow,5480,yes
5420,Savannah Sparrow,Emberizidae,Nelson's Sharp-tailed Sparrow,5491,yes
5420,Savannah Sparrow,Emberizidae,Saltmarsh Sharp-tailed Sparrow,5490,yes
5420,Savannah Sparrow,Emberizidae,Seaside Sparrow,5500,yes
5420,Savannah Sparrow,Emberizidae,Fox Sparrow,5850,yes
5420,Savannah Sparrow,Emberizidae,Song Sparrow,5810,yes
5420,Savannah Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5420,Savannah Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5420,Savannah Sparrow,Emberizidae,White-throated Sparrow,5580,yes
5420,Savannah Sparrow,Emberizidae,Harris's Sparrow,5530,yes
5420,Savannah Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5420,Savannah Sparrow,Emberizidae,Golden-crowned Sparrow,5570,yes
5420,Savannah Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5420,Savannah Sparrow,Emberizidae,McCown's Longspur,5390,yes
5420,Savannah Sparrow,Emberizidae,Lapland Longspur,5360,yes
5420,Savannah Sparrow,Emberizidae,Smith's Longspur,5370,yes
5420,Savannah Sparrow,Emberizidae,Chestnut-collared Longspur,5380,yes
5420,Savannah Sparrow,Emberizidae,Snow Bunting,5340,yes
5580,White-throated Sparrow,Emberizidae,White-collared Seedeater,6020,yes
5580,White-throated Sparrow,Emberizidae,Olive Sparrow,5860,yes
5580,White-throated Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5580,White-throated Sparrow,Emberizidae,Spotted Towhee,5880,yes
5580,White-throated Sparrow,Emberizidae,Eastern Towhee,5870,yes
5580,White-throated Sparrow,Emberizidae,Canyon Towhee,5910,yes
5580,White-throated Sparrow,Emberizidae,California Towhee,5911,yes
5580,White-throated Sparrow,Emberizidae,Abert's Towhee,5920,yes
5580,White-throated Sparrow,Emberizidae,Cassin's Sparrow,5780,yes
5580,White-throated Sparrow,Emberizidae,Bachman's Sparrow,5750,yes
5580,White-throated Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5580,White-throated Sparrow,Emberizidae,American Tree Sparrow,5590,yes
5580,White-throated Sparrow,Emberizidae,Chipping Sparrow,5600,yes
5580,White-throated Sparrow,Emberizidae,Clay-colored Sparrow,5610,yes
5580,White-throated Sparrow,Emberizidae,Brewer's Sparrow,5620,yes
5580,White-throated Sparrow,Emberizidae,Field Sparrow,5630,yes
5580,White-throated Sparrow,Emberizidae,Black-chinned Sparrow,5650,yes
5580,White-throated Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5580,White-throated Sparrow,Emberizidae,Lark Sparrow,5520,yes
5580,White-throated Sparrow,Emberizidae,Black-throated Sparrow,5730,yes
5580,White-throated Sparrow,Emberizidae,Sage Sparrow,5740,yes
5580,White-throated Sparrow,Emberizidae,Lark Bunting,6050,yes
5580,White-throated Sparrow,Emberizidae,Savannah Sparrow,5420,yes
5580,White-throated Sparrow,Emberizidae,Grasshopper Sparrow,5460,yes
5580,White-throated Sparrow,Emberizidae,Baird's Sparrow,5450,yes
5580,White-throated Sparrow,Emberizidae,Henslow's Sparrow,5470,yes
5580,White-throated Sparrow,Emberizidae,Le Conte's Sparrow,5480,yes
5580,White-throated Sparrow,Emberizidae,Nelson's Sharp-tailed Sparrow,5491,yes
5580,White-throated Sparrow,Emberizidae,Saltmarsh Sharp-tailed Sparrow,5490,yes
5580,White-throated Sparrow,Emberizidae,Nelson's/Saltmarsh Sharp-tailed Sparrow,5499,yes
5580,White-throated Sparrow,Emberizidae,Seaside Sparrow,5500,yes
5580,White-throated Sparrow,Emberizidae,Fox Sparrow,5850,yes
5580,White-throated Sparrow,Emberizidae,Song Sparrow,5810,yes
5580,White-throated Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5580,White-throated Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5580,White-throated Sparrow,Emberizidae,Harris's Sparrow,5530,yes
5580,White-throated Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5580,White-throated Sparrow,Emberizidae,Golden-crowned Sparrow,5570,yes
5580,White-throated Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5580,White-throated Sparrow,Emberizidae,Yellow-eyed Junco,5700,yes
5580,White-throated Sparrow,Emberizidae,McCown's Longspur,5390,yes
5580,White-throated Sparrow,Emberizidae,Lapland Longspur,5360,yes
5580,White-throated Sparrow,Emberizidae,Smith's Longspur,5370,yes
5580,White-throated Sparrow,Emberizidae,Chestnut-collared Longspur,5380,yes
5580,White-throated Sparrow,Emberizidae,Snow Bunting,5340,yes
5590,American Tree Sparrow,Emberizidae,Spotted Towhee,5880,yes
5590,American Tree Sparrow,Emberizidae,Eastern Towhee,5870,yes
5590,American Tree Sparrow,Emberizidae,Canyon Towhee,5910,yes
5590,American Tree Sparrow,Emberizidae,Five-striped Sparrow,5742,yes
5590,American Tree Sparrow,Emberizidae,Chipping Sparrow,5600,yes
5590,American Tree Sparrow,Emberizidae,Field Sparrow,5630,yes
5590,American Tree Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5590,American Tree Sparrow,Emberizidae,Sage Sparrow,5740,yes
5590,American Tree Sparrow,Emberizidae,Lark Bunting,6050,yes
5590,American Tree Sparrow,Emberizidae,Savannah Sparrow,5420,yes
5590,American Tree Sparrow,Emberizidae,Le Conte's Sparrow,5480,yes
5590,American Tree Sparrow,Emberizidae,Nelson's Sharp-tailed Sparrow,5491,yes
5590,American Tree Sparrow,Emberizidae,Saltmarsh Sharp-tailed Sparrow,5490,yes
5590,American Tree Sparrow,Emberizidae,Nelson's/Saltmarsh Sharp-tailed Sparrow,5499,yes
5590,American Tree Sparrow,Emberizidae,Seaside Sparrow,5500,yes
5590,American Tree Sparrow,Emberizidae,Fox Sparrow,5850,yes
5590,American Tree Sparrow,Emberizidae,Song Sparrow,5810,yes
5590,American Tree Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5590,American Tree Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5590,American Tree Sparrow,Emberizidae,White-throated Sparrow,5580,yes
5590,American Tree Sparrow,Emberizidae,Harris's Sparrow,5530,yes
5590,American Tree Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5590,American Tree Sparrow,Emberizidae,Golden-crowned Sparrow,5570,yes
5590,American Tree Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5590,American Tree Sparrow,Emberizidae,McCown's Longspur,5390,yes
5590,American Tree Sparrow,Emberizidae,Lapland Longspur,5360,yes
5590,American Tree Sparrow,Emberizidae,Smith's Longspur,5370,yes
5590,American Tree Sparrow,Emberizidae,Chestnut-collared Longspur,5380,yes
5590,American Tree Sparrow,Emberizidae,Snow Bunting,5340,yes
5600,Chipping Sparrow,Emberizidae,White-collared Seedeater,6020,yes
5600,Chipping Sparrow,Emberizidae,Olive Sparrow,5860,yes
5600,Chipping Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5600,Chipping Sparrow,Emberizidae,Spotted Towhee,5880,yes
5600,Chipping Sparrow,Emberizidae,Eastern Towhee,5870,yes
5600,Chipping Sparrow,Emberizidae,Canyon Towhee,5910,yes
5600,Chipping Sparrow,Emberizidae,California Towhee,5911,yes
5600,Chipping Sparrow,Emberizidae,Abert's Towhee,5920,yes
5600,Chipping Sparrow,Emberizidae,Rufous-winged Sparrow,5790,yes
5600,Chipping Sparrow,Emberizidae,Cassin's Sparrow,5780,yes
5600,Chipping Sparrow,Emberizidae,Bachman's Sparrow,5750,yes
5600,Chipping Sparrow,Emberizidae,Botteri's Sparrow,5760,yes
5600,Chipping Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5600,Chipping Sparrow,Emberizidae,American Tree Sparrow,5590,yes
5600,Chipping Sparrow,Emberizidae,Clay-colored Sparrow,5610,yes
5600,Chipping Sparrow,Emberizidae,Brewer's Sparrow,5620,yes
5600,Chipping Sparrow,Emberizidae,Field Sparrow,5630,yes
5600,Chipping Sparrow,Emberizidae,Black-chinned Sparrow,5650,yes
5600,Chipping Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5600,Chipping Sparrow,Emberizidae,Lark Sparrow,5520,yes
5600,Chipping Sparrow,Emberizidae,Black-throated Sparrow,5730,yes
5600,Chipping Sparrow,Emberizidae,Sage Sparrow,5740,yes
5600,Chipping Sparrow,Emberizidae,Lark Bunting,6050,yes
5600,Chipping Sparrow,Emberizidae,Savannah Sparrow,5420,yes
5600,Chipping Sparrow,Emberizidae,Grasshopper Sparrow,5460,yes
5600,Chipping Sparrow,Emberizidae,Baird's Sparrow,5450,yes
5600,Chipping Sparrow,Emberizidae,Henslow's Sparrow,5470,yes
5600,Chipping Sparrow,Emberizidae,Le Conte's Sparrow,5480,yes
5600,Chipping Sparrow,Emberizidae,Nelson's Sharp-tailed Sparrow,5491,yes
5600,Chipping Sparrow,Emberizidae,Saltmarsh Sharp-tailed Sparrow,5490,yes
5600,Chipping Sparrow,Emberizidae,Nelson's/Saltmarsh Sharp-tailed Sparrow,5499,yes
5600,Chipping Sparrow,Emberizidae,Seaside Sparrow,5500,yes
5600,Chipping Sparrow,Emberizidae,Fox Sparrow,5850,yes
5600,Chipping Sparrow,Emberizidae,Song Sparrow,5810,yes
5600,Chipping Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5600,Chipping Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5600,Chipping Sparrow,Emberizidae,White-throated Sparrow,5580,yes
5600,Chipping Sparrow,Emberizidae,Harris's Sparrow,5530,yes
5600,Chipping Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5600,Chipping Sparrow,Emberizidae,Golden-crowned Sparrow,5570,yes
5600,Chipping Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5600,Chipping Sparrow,Emberizidae,Yellow-eyed Junco,5700,yes
5600,Chipping Sparrow,Emberizidae,McCown's Longspur,5390,yes
5600,Chipping Sparrow,Emberizidae,Lapland Longspur,5360,yes
5600,Chipping Sparrow,Emberizidae,Smith's Longspur,5370,yes
5600,Chipping Sparrow,Emberizidae,Chestnut-collared Longspur,5380,yes
5600,Chipping Sparrow,Emberizidae,Snow Bunting,5340,yes
5610,Clay-colored Sparrow,Emberizidae,White-collared Seedeater,6020,yes
5610,Clay-colored Sparrow,Emberizidae,Olive Sparrow,5860,yes
5610,Clay-colored Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5610,Clay-colored Sparrow,Emberizidae,Spotted Towhee,5880,yes
5610,Clay-colored Sparrow,Emberizidae,Eastern Towhee,5870,yes
5610,Clay-colored Sparrow,Emberizidae,Abert's Towhee,5920,yes
5610,Clay-colored Sparrow,Emberizidae,Rufous-winged Sparrow,5790,yes
5610,Clay-colored Sparrow,Emberizidae,Cassin's Sparrow,5780,yes
5610,Clay-colored Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5610,Clay-colored Sparrow,Emberizidae,Chipping Sparrow,5600,yes
5610,Clay-colored Sparrow,Emberizidae,Brewer's Sparrow,5620,yes
5610,Clay-colored Sparrow,Emberizidae,Field Sparrow,5630,yes
5610,Clay-colored Sparrow,Emberizidae,Black-chinned Sparrow,5650,yes
5610,Clay-colored Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5610,Clay-colored Sparrow,Emberizidae,Lark Sparrow,5520,yes
5610,Clay-colored Sparrow,Emberizidae,Black-throated Sparrow,5730,yes
5610,Clay-colored Sparrow,Emberizidae,Sage Sparrow,5740,yes
5610,Clay-colored Sparrow,Emberizidae,Lark Bunting,6050,yes
5610,Clay-colored Sparrow,Emberizidae,Savannah Sparrow,5420,yes
5610,Clay-colored Sparrow,Emberizidae,Grasshopper Sparrow,5460,yes
5610,Clay-colored Sparrow,Emberizidae,Baird's Sparrow,5450,yes
5610,Clay-colored Sparrow,Emberizidae,Henslow's Sparrow,5470,yes
5610,Clay-colored Sparrow,Emberizidae,Le Conte's Sparrow,5480,yes
5610,Clay-colored Sparrow,Emberizidae,Nelson's Sharp-tailed Sparrow,5491,yes
5610,Clay-colored Sparrow,Emberizidae,Fox Sparrow,5850,yes
5610,Clay-colored Sparrow,Emberizidae,Song Sparrow,5810,yes
5610,Clay-colored Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5610,Clay-colored Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5610,Clay-colored Sparrow,Emberizidae,White-throated Sparrow,5580,yes
5610,Clay-colored Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5610,Clay-colored Sparrow,Emberizidae,Golden-crowned Sparrow,5570,yes
5610,Clay-colored Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5610,Clay-colored Sparrow,Emberizidae,McCown's Longspur,5390,yes
5610,Clay-colored Sparrow,Emberizidae,Chestnut-collared Longspur,5380,yes
5630,Field Sparrow,Emberizidae,White-collared Seedeater,6020,yes
5630,Field Sparrow,Emberizidae,Olive Sparrow,5860,yes
5630,Field Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5630,Field Sparrow,Emberizidae,Spotted Towhee,5880,yes
5630,Field Sparrow,Emberizidae,Eastern Towhee,5870,yes
5630,Field Sparrow,Emberizidae,Canyon Towhee,5910,yes
5630,Field Sparrow,Emberizidae,Cassin's Sparrow,5780,yes
5630,Field Sparrow,Emberizidae,Bachman's Sparrow,5750,yes
5630,Field Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5630,Field Sparrow,Emberizidae,American Tree Sparrow,5590,yes
5630,Field Sparrow,Emberizidae,Chipping Sparrow,5600,yes
5630,Field Sparrow,Emberizidae,Clay-colored Sparrow,5610,yes
5630,Field Sparrow,Emberizidae,Brewer's Sparrow,5620,yes
5630,Field Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5630,Field Sparrow,Emberizidae,Lark Sparrow,5520,yes
5630,Field Sparrow,Emberizidae,Black-throated Sparrow,5730,yes
5630,Field Sparrow,Emberizidae,Lark Bunting,6050,yes
5630,Field Sparrow,Emberizidae,Savannah Sparrow,5420,yes
5630,Field Sparrow,Emberizidae,Grasshopper Sparrow,5460,yes
5630,Field Sparrow,Emberizidae,Baird's Sparrow,5450,yes
5630,Field Sparrow,Emberizidae,Henslow's Sparrow,5470,yes
5630,Field Sparrow,Emberizidae,Le Conte's Sparrow,5480,yes
5630,Field Sparrow,Emberizidae,Nelson's Sharp-tailed Sparrow,5491,yes
5630,Field Sparrow,Emberizidae,Saltmarsh Sharp-tailed Sparrow,5490,yes
5630,Field Sparrow,Emberizidae,Nelson's/Saltmarsh Sharp-tailed Sparrow,5499,yes
5630,Field Sparrow,Emberizidae,Seaside Sparrow,5500,yes
5630,Field Sparrow,Emberizidae,Fox Sparrow,5850,yes
5630,Field Sparrow,Emberizidae,Song Sparrow,5810,yes
5630,Field Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5630,Field Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5630,Field Sparrow,Emberizidae,White-throated Sparrow,5580,yes
5630,Field Sparrow,Emberizidae,Harris's Sparrow,5530,yes
5630,Field Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5630,Field Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5630,Field Sparrow,Emberizidae,McCown's Longspur,5390,yes
5630,Field Sparrow,Emberizidae,Lapland Longspur,5360,yes
5630,Field Sparrow,Emberizidae,Smith's Longspur,5370,yes
5630,Field Sparrow,Emberizidae,Chestnut-collared Longspur,5380,yes
5780,Cassin's Sparrow,Emberizidae,White-collared Seedeater,6020,yes
5780,Cassin's Sparrow,Emberizidae,Olive Sparrow,5860,yes
5780,Cassin's Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5780,Cassin's Sparrow,Emberizidae,Spotted Towhee,5880,yes
5780,Cassin's Sparrow,Emberizidae,Canyon Towhee,5910,yes
5780,Cassin's Sparrow,Emberizidae,Abert's Towhee,5920,yes
5780,Cassin's Sparrow,Emberizidae,Rufous-winged Sparrow,5790,yes
5780,Cassin's Sparrow,Emberizidae,Botteri's Sparrow,5760,yes
5780,Cassin's Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5780,Cassin's Sparrow,Emberizidae,Five-striped Sparrow,5742,yes
5780,Cassin's Sparrow,Emberizidae,Chipping Sparrow,5600,yes
5780,Cassin's Sparrow,Emberizidae,Clay-colored Sparrow,5610,yes
5780,Cassin's Sparrow,Emberizidae,Brewer's Sparrow,5620,yes
5780,Cassin's Sparrow,Emberizidae,Field Sparrow,5630,yes
5780,Cassin's Sparrow,Emberizidae,Black-chinned Sparrow,5650,yes
5780,Cassin's Sparrow,Emberizidae,Vesper Sparrow,5400,yes
5780,Cassin's Sparrow,Emberizidae,Lark Sparrow,5520,yes
5780,Cassin's Sparrow,Emberizidae,Black-throated Sparrow,5730,yes
5780,Cassin's Sparrow,Emberizidae,Sage Sparrow,5740,yes
5780,Cassin's Sparrow,Emberizidae,Lark Bunting,6050,yes
5780,Cassin's Sparrow,Emberizidae,Savannah Sparrow,5420,yes
5780,Cassin's Sparrow,Emberizidae,Grasshopper Sparrow,5460,yes
5780,Cassin's Sparrow,Emberizidae,Baird's Sparrow,5450,yes
5780,Cassin's Sparrow,Emberizidae,Fox Sparrow,5850,yes
5780,Cassin's Sparrow,Emberizidae,Song Sparrow,5810,yes
5780,Cassin's Sparrow,Emberizidae,Lincoln's Sparrow,5830,yes
5780,Cassin's Sparrow,Emberizidae,Swamp Sparrow,5840,yes
5780,Cassin's Sparrow,Emberizidae,White-throated Sparrow,5580,yes
5780,Cassin's Sparrow,Emberizidae,White-crowned Sparrow,5540,yes
5780,Cassin's Sparrow,Emberizidae,Dark-eyed Junco,5660,yes
5780,Cassin's Sparrow,Emberizidae,Yellow-eyed Junco,5700,yes
5780,Cassin's Sparrow,Emberizidae,McCown's Longspur,5390,yes
5810,Song Sparrow,Emberizidae,Olive Sparrow,5860,yes
5810,Song Sparrow,Emberizidae,Green-tailed Towhee,5900,yes
5810,Song Sparrow,Emberizidae,Spotted Towhee,5880,yes
5810,Song Sparrow,Emberizidae,Eastern Towhee,5870,yes
5810,Song Sparrow,Emberizidae,Canyon Towhee,5910,yes
5810,Song Sparrow,Emberizidae,California Towhee,5911,yes
5810,Song Sparrow,Emberizidae,Abert's Towhee,5920,yes
5810,Song Sparrow,Emberizidae,Rufous-winged Sparrow,5790,yes
5810,Song Sparrow,Emberizidae,Cassin's Sparrow,5780,yes
5810,Song Sparrow,Emberizidae,Bachman's Sparrow,5750,yes
5810,Song Sparrow,Emberizidae,Botteri's Sparrow,5760,yes
5810,Song Sparrow,Emberizidae,Rufous-crowned Sparrow,5800,yes
5810,Song Sparrow,Emberizidae,Five-striped Sparrow,5742,yes
