"FocalAOU","FocalSciName","CompAOU","CompSciName","Estimate","P","R2"
4440,"Tyrannus tyrannus",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4460,"Tyrannus melancholicus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4560,"Sayornis phoebe",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4411,"Pachyramphus aglaiae",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4451,"Tyrannus crassirostris",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4600,"Contopus pertinax",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4520,"Myiarchus crinitus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4691,"Empidonax wrightii",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4430,"Tyrannus forficatus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4610,"Contopus virens",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4720,"Camptostoma imberbe",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4641,"Empidonax difficilis",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4630,"Empidonax flaviventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4530,"Myiarchus tyrannulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4700,"Empidonax fulvifrons",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4670,"Empidonax minimus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4680,"Empidonax hammondii",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4490,"Pitangus sulphuratus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4590,"Contopus cooperi",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4510,"Myiodynastes luteiventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4580,"Sayornis nigricans",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4640,"Empidonax occidentalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4650,"Empidonax virescens",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4661,"Empidonax alnorum",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4461,"Tyrannus couchii",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4480,"Tyrannus vociferans",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4440,"Tyrannus tyrannus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4620,"Contopus sordidulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4550,"Myiarchus tuberculifer",0.109600933222465,0.0341745806857728,0.00712342330852503
4470,"Tyrannus verticalis",4690,"Empidonax oberholseri",0.109600933222465,0.0341745806857728,0.00712342330852503
4480,"Tyrannus vociferans",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4620,"Contopus sordidulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4490,"Pitangus sulphuratus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4630,"Empidonax flaviventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4530,"Myiarchus tyrannulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4680,"Empidonax hammondii",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4650,"Empidonax virescens",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4560,"Sayornis phoebe",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4690,"Empidonax oberholseri",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4640,"Empidonax occidentalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4480,"Tyrannus vociferans",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4610,"Contopus virens",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4450,"Tyrannus dominicensis",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4430,"Tyrannus forficatus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4461,"Tyrannus couchii",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4580,"Sayornis nigricans",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4590,"Contopus cooperi",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4440,"Tyrannus tyrannus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4670,"Empidonax minimus",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4520,"Myiarchus crinitus",4661,"Empidonax alnorum",0.109600933222465,0.0341745806857728,0.00712342330852503
4530,"Myiarchus tyrannulus",4550,"Myiarchus tuberculifer",0.109600933222465,0.0341745806857728,0.00712342330852503
4540,"Myiarchus cinerascens",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4540,"Myiarchus cinerascens",4480,"Tyrannus vociferans",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4670,"Empidonax minimus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4640,"Empidonax occidentalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4720,"Camptostoma imberbe",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4680,"Empidonax hammondii",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4460,"Tyrannus melancholicus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4530,"Myiarchus tyrannulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4450,"Tyrannus dominicensis",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4480,"Tyrannus vociferans",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4590,"Contopus cooperi",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4610,"Contopus virens",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4440,"Tyrannus tyrannus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4430,"Tyrannus forficatus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4490,"Pitangus sulphuratus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4580,"Sayornis nigricans",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4650,"Empidonax virescens",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4630,"Empidonax flaviventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4661,"Empidonax alnorum",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4461,"Tyrannus couchii",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4620,"Contopus sordidulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4560,"Sayornis phoebe",4520,"Myiarchus crinitus",0.109600933222465,0.0341745806857728,0.00712342330852503
4570,"Sayornis saya",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4570,"Sayornis saya",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4580,"Sayornis nigricans",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4590,"Contopus cooperi",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4590,"Contopus cooperi",4620,"Contopus sordidulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4440,"Tyrannus tyrannus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4490,"Pitangus sulphuratus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4450,"Tyrannus dominicensis",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4530,"Myiarchus tyrannulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4580,"Sayornis nigricans",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4630,"Empidonax flaviventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4670,"Empidonax minimus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4650,"Empidonax virescens",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4430,"Tyrannus forficatus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4461,"Tyrannus couchii",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4520,"Myiarchus crinitus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4590,"Contopus cooperi",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4620,"Contopus sordidulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4661,"Empidonax alnorum",0.109600933222465,0.0341745806857728,0.00712342330852503
4610,"Contopus virens",4560,"Sayornis phoebe",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4590,"Contopus cooperi",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4600,"Contopus pertinax",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4530,"Myiarchus tyrannulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4640,"Empidonax occidentalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4440,"Tyrannus tyrannus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4520,"Myiarchus crinitus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4690,"Empidonax oberholseri",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4691,"Empidonax wrightii",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4411,"Pachyramphus aglaiae",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4680,"Empidonax hammondii",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4610,"Contopus virens",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4630,"Empidonax flaviventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4451,"Tyrannus crassirostris",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4430,"Tyrannus forficatus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4460,"Tyrannus melancholicus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4700,"Empidonax fulvifrons",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4550,"Myiarchus tuberculifer",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4480,"Tyrannus vociferans",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4661,"Empidonax alnorum",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4560,"Sayornis phoebe",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4670,"Empidonax minimus",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4641,"Empidonax difficilis",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4720,"Camptostoma imberbe",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4580,"Sayornis nigricans",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4510,"Myiodynastes luteiventris",0.109600933222465,0.0341745806857728,0.00712342330852503
4620,"Contopus sordidulus",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4640,"Empidonax occidentalis",4680,"Empidonax hammondii",0.109600933222465,0.0341745806857728,0.00712342330852503
4640,"Empidonax occidentalis",4691,"Empidonax wrightii",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4620,"Contopus sordidulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4530,"Myiarchus tyrannulus",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4580,"Sayornis nigricans",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4440,"Tyrannus tyrannus",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4480,"Tyrannus vociferans",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4691,"Empidonax wrightii",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4470,"Tyrannus verticalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4540,"Myiarchus cinerascens",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4660,"Empidonax traillii",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4640,"Empidonax occidentalis",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4661,"Empidonax alnorum",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4710,"Pyrocephalus rubinus",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4570,"Sayornis saya",0.109600933222465,0.0341745806857728,0.00712342330852503
4641,"Empidonax difficilis",4590,"Contopus cooperi",0.2062431121642,0.129627103035458,0.0355243479404521
