"CompAOU","focalAOU","Competitor","Focal","CompSciName","FocalSciName","Family","FocalMass","CompMass","focalcat","compcat"
5500,5810,"Seaside Sparrow","Song Sparrow","Ammodramus maritimus","Melospiza melodia","Emberizidae",21.33,23,"Melospiza_melodia","Ammodramus_maritimus"
5500,5420,"Seaside Sparrow","Savannah Sparrow","Ammodramus maritimus","Passerculus sandwichensis","Emberizidae",21.33,23,"Passerculus_sandwichensis","Ammodramus_maritimus"
5500,5600,"Seaside Sparrow","Chipping Sparrow","Ammodramus maritimus","Spizella passerina","Emberizidae",12,23,"Spizella_passerina","Ammodramus_maritimus"
5500,5870,"Seaside Sparrow","Eastern Towhee","Ammodramus maritimus","Pipilo erythrophthalmus","Emberizidae",42,23,"Pipilo_erythrophthalmus","Ammodramus_maritimus"
5520,6050,"Lark Sparrow","Lark Bunting","Chondestes grammacus","Calamospiza melanocorys","Emberizidae",38,29,"Calamospiza_melanocorys","Chondestes_grammacus"
5520,5810,"Lark Sparrow","Song Sparrow","Chondestes grammacus","Melospiza melodia","Emberizidae",21.33,29,"Melospiza_melodia","Chondestes_grammacus"
5520,5580,"Lark Sparrow","White-throated Sparrow","Chondestes grammacus","Zonotrichia albicollis","Emberizidae",25.9,29,"Zonotrichia_albicollis","Chondestes_grammacus"
5520,5910,"Lark Sparrow","Canyon Towhee","Chondestes grammacus","Melozone fuscus","Emberizidae",44,29,"Melozone_fuscus","Chondestes_grammacus"
5520,5780,"Lark Sparrow","Cassin's Sparrow","Chondestes grammacus","Peucaea cassinii","Emberizidae",19,29,"Peucaea_cassinii","Chondestes_grammacus"
5520,5870,"Lark Sparrow","Eastern Towhee","Chondestes grammacus","Pipilo erythrophthalmus","Emberizidae",42,29,"Pipilo_erythrophthalmus","Chondestes_grammacus"
5520,5920,"Lark Sparrow","Abert's Towhee","Chondestes grammacus","Melozone aberti","Emberizidae",46.25,29,"Melozone_aberti","Chondestes_grammacus"
5520,5420,"Lark Sparrow","Savannah Sparrow","Chondestes grammacus","Passerculus sandwichensis","Emberizidae",21.33,29,"Passerculus_sandwichensis","Chondestes_grammacus"
5520,5450,"Lark Sparrow","Baird's Sparrow","Chondestes grammacus","Ammodramus bairdii","Emberizidae",18,29,"Ammodramus_bairdii","Chondestes_grammacus"
5540,5590,"White-crowned Sparrow","American Tree Sparrow","Zonotrichia leucophrys","Spizella arborea","Emberizidae",20,28.12,"Spizella_arborea","Zonotrichia_leucophrys"
5540,5780,"White-crowned Sparrow","Cassin's Sparrow","Zonotrichia leucophrys","Peucaea cassinii","Emberizidae",19,28.12,"Peucaea_cassinii","Zonotrichia_leucophrys"
5540,5910,"White-crowned Sparrow","Canyon Towhee","Zonotrichia leucophrys","Melozone fuscus","Emberizidae",44,28.12,"Melozone_fuscus","Zonotrichia_leucophrys"
5540,5870,"White-crowned Sparrow","Eastern Towhee","Zonotrichia leucophrys","Pipilo erythrophthalmus","Emberizidae",42,28.12,"Pipilo_erythrophthalmus","Zonotrichia_leucophrys"
5540,5810,"White-crowned Sparrow","Song Sparrow","Zonotrichia leucophrys","Melospiza melodia","Emberizidae",21.33,28.12,"Melospiza_melodia","Zonotrichia_leucophrys"
5540,5850,"White-crowned Sparrow","Fox Sparrow","Zonotrichia leucophrys","Passerella iliaca","Emberizidae",32,28.12,"Passerella_iliaca","Zonotrichia_leucophrys"
5540,5920,"White-crowned Sparrow","Abert's Towhee","Zonotrichia leucophrys","Melozone aberti","Emberizidae",46.25,28.12,"Melozone_aberti","Zonotrichia_leucophrys"
5540,5420,"White-crowned Sparrow","Savannah Sparrow","Zonotrichia leucophrys","Passerculus sandwichensis","Emberizidae",21.33,28.12,"Passerculus_sandwichensis","Zonotrichia_leucophrys"
5540,5830,"White-crowned Sparrow","Lincoln's Sparrow","Zonotrichia leucophrys","Melospiza lincolnii","Emberizidae",17,28.12,"Melospiza_lincolnii","Zonotrichia_leucophrys"
5540,5580,"White-crowned Sparrow","White-throated Sparrow","Zonotrichia leucophrys","Zonotrichia albicollis","Emberizidae",25.9,28.12,"Zonotrichia_albicollis","Zonotrichia_leucophrys"
5570,5810,"Golden-crowned Sparrow","Song Sparrow","Zonotrichia atricapilla","Melospiza melodia","Emberizidae",21.33,29.8,"Melospiza_melodia","Zonotrichia_atricapilla"
5570,5580,"Golden-crowned Sparrow","White-throated Sparrow","Zonotrichia atricapilla","Zonotrichia albicollis","Emberizidae",25.9,29.8,"Zonotrichia_albicollis","Zonotrichia_atricapilla"
5570,5420,"Golden-crowned Sparrow","Savannah Sparrow","Zonotrichia atricapilla","Passerculus sandwichensis","Emberizidae",21.33,29.8,"Passerculus_sandwichensis","Zonotrichia_atricapilla"
5570,5590,"Golden-crowned Sparrow","American Tree Sparrow","Zonotrichia atricapilla","Spizella arborea","Emberizidae",20,29.8,"Spizella_arborea","Zonotrichia_atricapilla"
5570,5540,"Golden-crowned Sparrow","White-crowned Sparrow","Zonotrichia atricapilla","Zonotrichia leucophrys","Emberizidae",28.12,29.8,"Zonotrichia_leucophrys","Zonotrichia_atricapilla"
5580,5840,"White-throated Sparrow","Swamp Sparrow","Zonotrichia albicollis","Melospiza georgiana","Emberizidae",17,25.9,"Melospiza_georgiana","Zonotrichia_albicollis"
5580,5780,"White-throated Sparrow","Cassin's Sparrow","Zonotrichia albicollis","Peucaea cassinii","Emberizidae",19,25.9,"Peucaea_cassinii","Zonotrichia_albicollis"
5580,5920,"White-throated Sparrow","Abert's Towhee","Zonotrichia albicollis","Melozone aberti","Emberizidae",46.25,25.9,"Melozone_aberti","Zonotrichia_albicollis"
5580,5630,"White-throated Sparrow","Field Sparrow","Zonotrichia albicollis","Spizella pusilla","Emberizidae",13,25.9,"Spizella_pusilla","Zonotrichia_albicollis"
5580,5870,"White-throated Sparrow","Eastern Towhee","Zonotrichia albicollis","Pipilo erythrophthalmus","Emberizidae",42,25.9,"Pipilo_erythrophthalmus","Zonotrichia_albicollis"
5580,5910,"White-throated Sparrow","Canyon Towhee","Zonotrichia albicollis","Melozone fuscus","Emberizidae",44,25.9,"Melozone_fuscus","Zonotrichia_albicollis"
5580,5810,"White-throated Sparrow","Song Sparrow","Zonotrichia albicollis","Melospiza melodia","Emberizidae",21.33,25.9,"Melospiza_melodia","Zonotrichia_albicollis"
5580,5590,"White-throated Sparrow","American Tree Sparrow","Zonotrichia albicollis","Spizella arborea","Emberizidae",20,25.9,"Spizella_arborea","Zonotrichia_albicollis"
5580,5420,"White-throated Sparrow","Savannah Sparrow","Zonotrichia albicollis","Passerculus sandwichensis","Emberizidae",21.33,25.9,"Passerculus_sandwichensis","Zonotrichia_albicollis"
5590,5600,"American Tree Sparrow","Chipping Sparrow","Spizella arborea","Spizella passerina","Emberizidae",12,20,"Spizella_passerina","Spizella_arborea"
5590,5420,"American Tree Sparrow","Savannah Sparrow","Spizella arborea","Passerculus sandwichensis","Emberizidae",21.33,20,"Passerculus_sandwichensis","Spizella_arborea"
5590,5580,"American Tree Sparrow","White-throated Sparrow","Spizella arborea","Zonotrichia albicollis","Emberizidae",25.9,20,"Zonotrichia_albicollis","Spizella_arborea"
5590,5810,"American Tree Sparrow","Song Sparrow","Spizella arborea","Melospiza melodia","Emberizidae",21.33,20,"Melospiza_melodia","Spizella_arborea"
5590,5630,"American Tree Sparrow","Field Sparrow","Spizella arborea","Spizella pusilla","Emberizidae",13,20,"Spizella_pusilla","Spizella_arborea"
5600,5420,"Chipping Sparrow","Savannah Sparrow","Spizella passerina","Passerculus sandwichensis","Emberizidae",21.33,12,"Passerculus_sandwichensis","Spizella_passerina"
5600,5491,"Chipping Sparrow","Nelson's Sharp-tailed Sparrow","Spizella passerina","Ammodramus nelsoni","Emberizidae",19,12,"Ammodramus_nelsoni","Spizella_passerina"
5600,5630,"Chipping Sparrow","Field Sparrow","Spizella passerina","Spizella pusilla","Emberizidae",13,12,"Spizella_pusilla","Spizella_passerina"
5600,5460,"Chipping Sparrow","Grasshopper Sparrow","Spizella passerina","Ammodramus savannarum","Emberizidae",17,12,"Ammodramus_savannarum","Spizella_passerina"
5600,5590,"Chipping Sparrow","American Tree Sparrow","Spizella passerina","Spizella arborea","Emberizidae",20,12,"Spizella_arborea","Spizella_passerina"
5600,5480,"Chipping Sparrow","Le Conte's Sparrow","Spizella passerina","Ammodramus leconteii","Emberizidae",13,12,"Ammodramus_leconteii","Spizella_passerina"
5600,5610,"Chipping Sparrow","Clay-colored Sparrow","Spizella passerina","Spizella pallida","Emberizidae",12,12,"Spizella_pallida","Spizella_passerina"
5600,5810,"Chipping Sparrow","Song Sparrow","Spizella passerina","Melospiza melodia","Emberizidae",21.33,12,"Melospiza_melodia","Spizella_passerina"
5600,5780,"Chipping Sparrow","Cassin's Sparrow","Spizella passerina","Peucaea cassinii","Emberizidae",19,12,"Peucaea_cassinii","Spizella_passerina"
5610,5630,"Clay-colored Sparrow","Field Sparrow","Spizella pallida","Spizella pusilla","Emberizidae",13,12,"Spizella_pusilla","Spizella_pallida"
5610,5600,"Clay-colored Sparrow","Chipping Sparrow","Spizella pallida","Spizella passerina","Emberizidae",12,12,"Spizella_passerina","Spizella_pallida"
5610,5420,"Clay-colored Sparrow","Savannah Sparrow","Spizella pallida","Passerculus sandwichensis","Emberizidae",21.33,12,"Passerculus_sandwichensis","Spizella_pallida"
5610,5780,"Clay-colored Sparrow","Cassin's Sparrow","Spizella pallida","Peucaea cassinii","Emberizidae",19,12,"Peucaea_cassinii","Spizella_pallida"
5610,5810,"Clay-colored Sparrow","Song Sparrow","Spizella pallida","Melospiza melodia","Emberizidae",21.33,12,"Melospiza_melodia","Spizella_pallida"
5620,5600,"Brewer's Sparrow","Chipping Sparrow","Spizella breweri","Spizella passerina","Emberizidae",12,11,"Spizella_passerina","Spizella_breweri"
5620,5810,"Brewer's Sparrow","Song Sparrow","Spizella breweri","Melospiza melodia","Emberizidae",21.33,11,"Melospiza_melodia","Spizella_breweri"
5620,5780,"Brewer's Sparrow","Cassin's Sparrow","Spizella breweri","Peucaea cassinii","Emberizidae",19,11,"Peucaea_cassinii","Spizella_breweri"
5620,5610,"Brewer's Sparrow","Clay-colored Sparrow","Spizella breweri","Spizella pallida","Emberizidae",12,11,"Spizella_pallida","Spizella_breweri"
5620,5630,"Brewer's Sparrow","Field Sparrow","Spizella breweri","Spizella pusilla","Emberizidae",13,11,"Spizella_pusilla","Spizella_breweri"
5620,5420,"Brewer's Sparrow","Savannah Sparrow","Spizella breweri","Passerculus sandwichensis","Emberizidae",21.33,11,"Passerculus_sandwichensis","Spizella_breweri"
5630,5610,"Field Sparrow","Clay-colored Sparrow","Spizella pusilla","Spizella pallida","Emberizidae",12,13,"Spizella_pallida","Spizella_pusilla"
5630,5780,"Field Sparrow","Cassin's Sparrow","Spizella pusilla","Peucaea cassinii","Emberizidae",19,13,"Peucaea_cassinii","Spizella_pusilla"
5630,5810,"Field Sparrow","Song Sparrow","Spizella pusilla","Melospiza melodia","Emberizidae",21.33,13,"Melospiza_melodia","Spizella_pusilla"
5630,5420,"Field Sparrow","Savannah Sparrow","Spizella pusilla","Passerculus sandwichensis","Emberizidae",21.33,13,"Passerculus_sandwichensis","Spizella_pusilla"
5630,5600,"Field Sparrow","Chipping Sparrow","Spizella pusilla","Spizella passerina","Emberizidae",12,13,"Spizella_passerina","Spizella_pusilla"
5630,5580,"Field Sparrow","White-throated Sparrow","Spizella pusilla","Zonotrichia albicollis","Emberizidae",25.9,13,"Zonotrichia_albicollis","Spizella_pusilla"
5630,5590,"Field Sparrow","American Tree Sparrow","Spizella pusilla","Spizella arborea","Emberizidae",20,13,"Spizella_arborea","Spizella_pusilla"
5650,5810,"Black-chinned Sparrow","Song Sparrow","Spizella atrogularis","Melospiza melodia","Emberizidae",21.33,12,"Melospiza_melodia","Spizella_atrogularis"
5650,5610,"Black-chinned Sparrow","Clay-colored Sparrow","Spizella atrogularis","Spizella pallida","Emberizidae",12,12,"Spizella_pallida","Spizella_atrogularis"
5650,5780,"Black-chinned Sparrow","Cassin's Sparrow","Spizella atrogularis","Peucaea cassinii","Emberizidae",19,12,"Peucaea_cassinii","Spizella_atrogularis"
5650,5420,"Black-chinned Sparrow","Savannah Sparrow","Spizella atrogularis","Passerculus sandwichensis","Emberizidae",21.33,12,"Passerculus_sandwichensis","Spizella_atrogularis"
5650,5800,"Black-chinned Sparrow","Rufous-crowned Sparrow","Spizella atrogularis","Aimophila ruficeps","Emberizidae",18.25,12,"Aimophila_ruficeps","Spizella_atrogularis"
5650,5600,"Black-chinned Sparrow","Chipping Sparrow","Spizella atrogularis","Spizella passerina","Emberizidae",12,12,"Spizella_passerina","Spizella_atrogularis"
5650,5730,"Black-chinned Sparrow","Black-throated Sparrow","Spizella atrogularis","Amphispiza bilineata","Emberizidae",14,12,"Amphispiza_bilineata","Spizella_atrogularis"
5677,5420,"Dark-eyed Junco","Savannah Sparrow","Junco hyemalis","Passerculus sandwichensis","Emberizidae",21.33,19.75,"Passerculus_sandwichensis","Junco_hyemalis"
5677,5610,"Dark-eyed Junco","Clay-colored Sparrow","Junco hyemalis","Spizella pallida","Emberizidae",12,19.75,"Spizella_pallida","Junco_hyemalis"
5677,5580,"Dark-eyed Junco","White-throated Sparrow","Junco hyemalis","Zonotrichia albicollis","Emberizidae",25.9,19.75,"Zonotrichia_albicollis","Junco_hyemalis"
5677,5600,"Dark-eyed Junco","Chipping Sparrow","Junco hyemalis","Spizella passerina","Emberizidae",12,19.75,"Spizella_passerina","Junco_hyemalis"
5677,5810,"Dark-eyed Junco","Song Sparrow","Junco hyemalis","Melospiza melodia","Emberizidae",21.33,19.75,"Melospiza_melodia","Junco_hyemalis"
5677,5590,"Dark-eyed Junco","American Tree Sparrow","Junco hyemalis","Spizella arborea","Emberizidae",20,19.75,"Spizella_arborea","Junco_hyemalis"
5677,5780,"Dark-eyed Junco","Cassin's Sparrow","Junco hyemalis","Peucaea cassinii","Emberizidae",19,19.75,"Peucaea_cassinii","Junco_hyemalis"
5677,5630,"Dark-eyed Junco","Field Sparrow","Junco hyemalis","Spizella pusilla","Emberizidae",13,19.75,"Spizella_pusilla","Junco_hyemalis"
5700,5780,"Yellow-eyed Junco","Cassin's Sparrow","Junco phaeonotus","Peucaea cassinii","Emberizidae",19,20,"Peucaea_cassinii","Junco_phaeonotus"
5700,5810,"Yellow-eyed Junco","Song Sparrow","Junco phaeonotus","Melospiza melodia","Emberizidae",21.33,20,"Melospiza_melodia","Junco_phaeonotus"
5700,5580,"Yellow-eyed Junco","White-throated Sparrow","Junco phaeonotus","Zonotrichia albicollis","Emberizidae",25.9,20,"Zonotrichia_albicollis","Junco_phaeonotus"
5700,5600,"Yellow-eyed Junco","Chipping Sparrow","Junco phaeonotus","Spizella passerina","Emberizidae",12,20,"Spizella_passerina","Junco_phaeonotus"
5730,5600,"Black-throated Sparrow","Chipping Sparrow","Amphispiza bilineata","Spizella passerina","Emberizidae",12,14,"Spizella_passerina","Amphispiza_bilineata"
5730,5650,"Black-throated Sparrow","Black-chinned Sparrow","Amphispiza bilineata","Spizella atrogularis","Emberizidae",12,14,"Spizella_atrogularis","Amphispiza_bilineata"
5730,5630,"Black-throated Sparrow","Field Sparrow","Amphispiza bilineata","Spizella pusilla","Emberizidae",13,14,"Spizella_pusilla","Amphispiza_bilineata"
5730,5420,"Black-throated Sparrow","Savannah Sparrow","Amphispiza bilineata","Passerculus sandwichensis","Emberizidae",21.33,14,"Passerculus_sandwichensis","Amphispiza_bilineata"
5730,5580,"Black-throated Sparrow","White-throated Sparrow","Amphispiza bilineata","Zonotrichia albicollis","Emberizidae",25.9,14,"Zonotrichia_albicollis","Amphispiza_bilineata"
5730,5810,"Black-throated Sparrow","Song Sparrow","Amphispiza bilineata","Melospiza melodia","Emberizidae",21.33,14,"Melospiza_melodia","Amphispiza_bilineata"
5730,5610,"Black-throated Sparrow","Clay-colored Sparrow","Amphispiza bilineata","Spizella pallida","Emberizidae",12,14,"Spizella_pallida","Amphispiza_bilineata"
5730,5780,"Black-throated Sparrow","Cassin's Sparrow","Amphispiza bilineata","Peucaea cassinii","Emberizidae",19,14,"Peucaea_cassinii","Amphispiza_bilineata"
5740,5420,"Sage Sparrow","Savannah Sparrow","Amphispiza belli","Passerculus sandwichensis","Emberizidae",21.33,19,"Passerculus_sandwichensis","Amphispiza_belli"
5740,5780,"Sage Sparrow","Cassin's Sparrow","Amphispiza belli","Peucaea cassinii","Emberizidae",19,19,"Peucaea_cassinii","Amphispiza_belli"
5740,5600,"Sage Sparrow","Chipping Sparrow","Amphispiza belli","Spizella passerina","Emberizidae",12,19,"Spizella_passerina","Amphispiza_belli"
5740,5590,"Sage Sparrow","American Tree Sparrow","Amphispiza belli","Spizella arborea","Emberizidae",20,19,"Spizella_arborea","Amphispiza_belli"
5740,5610,"Sage Sparrow","Clay-colored Sparrow","Amphispiza belli","Spizella pallida","Emberizidae",12,19,"Spizella_pallida","Amphispiza_belli"
5740,5580,"Sage Sparrow","White-throated Sparrow","Amphispiza belli","Zonotrichia albicollis","Emberizidae",25.9,19,"Zonotrichia_albicollis","Amphispiza_belli"
5740,5810,"Sage Sparrow","Song Sparrow","Amphispiza belli","Melospiza melodia","Emberizidae",21.33,19,"Melospiza_melodia","Amphispiza_belli"
5750,5420,"Bachman's Sparrow","Savannah Sparrow","Peucaea aestivalis","Passerculus sandwichensis","Emberizidae",21.33,19.5,"Passerculus_sandwichensis","Peucaea_aestivalis"
5750,5810,"Bachman's Sparrow","Song Sparrow","Peucaea aestivalis","Melospiza melodia","Emberizidae",21.33,19.5,"Melospiza_melodia","Peucaea_aestivalis"
5750,5580,"Bachman's Sparrow","White-throated Sparrow","Peucaea aestivalis","Zonotrichia albicollis","Emberizidae",25.9,19.5,"Zonotrichia_albicollis","Peucaea_aestivalis"
5750,5630,"Bachman's Sparrow","Field Sparrow","Peucaea aestivalis","Spizella pusilla","Emberizidae",13,19.5,"Spizella_pusilla","Peucaea_aestivalis"
5750,5600,"Bachman's Sparrow","Chipping Sparrow","Peucaea aestivalis","Spizella passerina","Emberizidae",12,19.5,"Spizella_passerina","Peucaea_aestivalis"
5760,5420,"Botteri's Sparrow","Savannah Sparrow","Peucaea botterii","Passerculus sandwichensis","Emberizidae",21.33,20,"Passerculus_sandwichensis","Peucaea_botterii"
5760,5600,"Botteri's Sparrow","Chipping Sparrow","Peucaea botterii","Spizella passerina","Emberizidae",12,20,"Spizella_passerina","Peucaea_botterii"
5760,5780,"Botteri's Sparrow","Cassin's Sparrow","Peucaea botterii","Peucaea cassinii","Emberizidae",19,20,"Peucaea_cassinii","Peucaea_botterii"
5760,5810,"Botteri's Sparrow","Song Sparrow","Peucaea botterii","Melospiza melodia","Emberizidae",21.33,20,"Melospiza_melodia","Peucaea_botterii"
5780,5600,"Cassin's Sparrow","Chipping Sparrow","Peucaea cassinii","Spizella passerina","Emberizidae",12,19,"Spizella_passerina","Peucaea_cassinii"
5780,5630,"Cassin's Sparrow","Field Sparrow","Peucaea cassinii","Spizella pusilla","Emberizidae",13,19,"Spizella_pusilla","Peucaea_cassinii"
5780,5810,"Cassin's Sparrow","Song Sparrow","Peucaea cassinii","Melospiza melodia","Emberizidae",21.33,19,"Melospiza_melodia","Peucaea_cassinii"
5780,5420,"Cassin's Sparrow","Savannah Sparrow","Peucaea cassinii","Passerculus sandwichensis","Emberizidae",21.33,19,"Passerculus_sandwichensis","Peucaea_cassinii"
5780,5610,"Cassin's Sparrow","Clay-colored Sparrow","Peucaea cassinii","Spizella pallida","Emberizidae",12,19,"Spizella_pallida","Peucaea_cassinii"
5780,5580,"Cassin's Sparrow","White-throated Sparrow","Peucaea cassinii","Zonotrichia albicollis","Emberizidae",25.9,19,"Zonotrichia_albicollis","Peucaea_cassinii"
5790,5810,"Rufous-winged Sparrow","Song Sparrow","Peucaea carpalis","Melospiza melodia","Emberizidae",21.33,15,"Melospiza_melodia","Peucaea_carpalis"
5790,5420,"Rufous-winged Sparrow","Savannah Sparrow","Peucaea carpalis","Passerculus sandwichensis","Emberizidae",21.33,15,"Passerculus_sandwichensis","Peucaea_carpalis"
5790,5780,"Rufous-winged Sparrow","Cassin's Sparrow","Peucaea carpalis","Peucaea cassinii","Emberizidae",19,15,"Peucaea_cassinii","Peucaea_carpalis"
