"FocalAOU","AOU_OUT","FAMILY","PRIMARY_COM_NAME.x","PRIMARY_COM_NAME.y"
5630,5580,"Emberizidae","White-throated Sparrow","Field Sparrow"
5630,5530,"Emberizidae","Harris's Sparrow","Field Sparrow"
5630,5540,"Emberizidae","White-crowned Sparrow","Field Sparrow"
5630,5540,"Emberizidae","White-crowned Sparrow (Eastern)","Field Sparrow"
5630,5540,"Emberizidae","White-crowned Sparrow (Mountain)","Field Sparrow"
5630,5540,"Emberizidae","White-crowned Sparrow (Gambel's)","Field Sparrow"
5630,5540,"Emberizidae","White-crowned Sparrow (Nuttall's)","Field Sparrow"
5630,5540,"Emberizidae","White-crowned Sparrow (Puget Sound)","Field Sparrow"
5630,5570,"Emberizidae","Golden-crowned Sparrow","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (Slate-colored)","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (Oregon)","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (Cassiar)","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (Pink-sided)","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (White-winged)","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (Gray-headed)","Field Sparrow"
5630,5660,"Emberizidae","Dark-eyed Junco (Red-backed)","Field Sparrow"
5630,5700,"Emberizidae","Yellow-eyed Junco","Field Sparrow"
5630,5700,"Emberizidae","Yellow-eyed Junco (Mexican)","Field Sparrow"
5630,5390,"Emberizidae","McCown's Longspur","Field Sparrow"
5630,5360,"Emberizidae","Lapland Longspur","Field Sparrow"
5630,5370,"Emberizidae","Smith's Longspur","Field Sparrow"
5630,5380,"Emberizidae","Chestnut-collared Longspur","Field Sparrow"
5630,5351,"Emberizidae","Rustic Bunting","Field Sparrow"
5630,5340,"Emberizidae","Snow Bunting","Field Sparrow"
5630,5350,"Emberizidae","McKay's Bunting","Field Sparrow"
5780,6020,"Emberizidae","White-collared Seedeater","Cassin's Sparrow"
5780,6032,"Emberizidae","Yellow-faced Grassquit","Cassin's Sparrow"
5780,6030,"Emberizidae","Black-faced Grassquit","Cassin's Sparrow"
5780,18910,"Emberizidae","Puerto Rican Bullfinch","Cassin's Sparrow"
5780,18930,"Emberizidae","Lesser Antillean Bullfinch","Cassin's Sparrow"
5780,5861,"Emberizidae","Saffron Finch","Cassin's Sparrow"
5780,5922,"Emberizidae","Red-crested Cardinal","Cassin's Sparrow"
5780,5860,"Emberizidae","Olive Sparrow","Cassin's Sparrow"
5780,5900,"Emberizidae","Green-tailed Towhee","Cassin's Sparrow"
5780,5880,"Emberizidae","Spotted Towhee","Cassin's Sparrow"
5780,5870,"Emberizidae","Eastern Towhee","Cassin's Sparrow"
5780,5870,"Emberizidae","Eastern Towhee (Red-eyed)","Cassin's Sparrow"
5780,5870,"Emberizidae","Eastern Towhee (White-eyed)","Cassin's Sparrow"
5780,5910,"Emberizidae","Canyon Towhee","Cassin's Sparrow"
5780,5911,"Emberizidae","California Towhee","Cassin's Sparrow"
5780,5920,"Emberizidae","Abert's Towhee","Cassin's Sparrow"
5780,5871,"Emberizidae","towhee sp.","Cassin's Sparrow"
5780,5790,"Emberizidae","Rufous-winged Sparrow","Cassin's Sparrow"
5780,5780,"Emberizidae","Cassin's Sparrow","Cassin's Sparrow"
5780,5750,"Emberizidae","Bachman's Sparrow","Cassin's Sparrow"
5780,5760,"Emberizidae","Botteri's Sparrow","Cassin's Sparrow"
5780,5800,"Emberizidae","Rufous-crowned Sparrow","Cassin's Sparrow"
5780,5742,"Emberizidae","Five-striped Sparrow","Cassin's Sparrow"
5780,5590,"Emberizidae","American Tree Sparrow","Cassin's Sparrow"
5780,5600,"Emberizidae","Chipping Sparrow","Cassin's Sparrow"
5780,5610,"Emberizidae","Clay-colored Sparrow","Cassin's Sparrow"
5780,5620,"Emberizidae","Brewer's Sparrow","Cassin's Sparrow"
5780,5630,"Emberizidae","Field Sparrow","Cassin's Sparrow"
5780,5640,"Emberizidae","Worthen's Sparrow","Cassin's Sparrow"
5780,5650,"Emberizidae","Black-chinned Sparrow","Cassin's Sparrow"
5780,5400,"Emberizidae","Vesper Sparrow","Cassin's Sparrow"
5780,5520,"Emberizidae","Lark Sparrow","Cassin's Sparrow"
5780,5730,"Emberizidae","Black-throated Sparrow","Cassin's Sparrow"
5780,5740,"Emberizidae","Sage Sparrow","Cassin's Sparrow"
5780,5740,"Emberizidae","Sage Sparrow (Bell's)","Cassin's Sparrow"
5780,6050,"Emberizidae","Lark Bunting","Cassin's Sparrow"
5780,5420,"Emberizidae","Savannah Sparrow","Cassin's Sparrow"
5780,5420,"Emberizidae","Savannah Sparrow (Eastern)","Cassin's Sparrow"
5780,5420,"Emberizidae","Savannah Sparrow (Ipswich)","Cassin's Sparrow"
5780,5420,"Emberizidae","Savannah Sparrow (Western)","Cassin's Sparrow"
5780,5420,"Emberizidae","Savannah Sparrow (Belding's)","Cassin's Sparrow"
5780,5420,"Emberizidae","Savannah Sparrow (Large-billed)","Cassin's Sparrow"
5780,5460,"Emberizidae","Grasshopper Sparrow","Cassin's Sparrow"
5780,5460,"Emberizidae","Grasshopper Sparrow (Florida)","Cassin's Sparrow"
5780,5460,"Emberizidae","Grasshopper Sparrow (Western)","Cassin's Sparrow"
5780,5450,"Emberizidae","Baird's Sparrow","Cassin's Sparrow"
5780,5470,"Emberizidae","Henslow's Sparrow","Cassin's Sparrow"
5780,5480,"Emberizidae","Le Conte's Sparrow","Cassin's Sparrow"
5780,5491,"Emberizidae","Nelson's Sharp-tailed Sparrow","Cassin's Sparrow"
5780,5491,"Emberizidae","Nelson's Sharp-tailed Sparrow (Atlantic Coast)","Cassin's Sparrow"
5780,5490,"Emberizidae","Saltmarsh Sharp-tailed Sparrow","Cassin's Sparrow"
5780,5499,"Emberizidae","Nelson's/Saltmarsh Sharp-tailed Sparrow","Cassin's Sparrow"
5780,5500,"Emberizidae","Seaside Sparrow","Cassin's Sparrow"
5780,5500,"Emberizidae","Seaside Sparrow (Cape Sable)","Cassin's Sparrow"
5780,5500,"Emberizidae","Seaside Sparrow (Dusky)","Cassin's Sparrow"
5780,5850,"Emberizidae","Fox Sparrow","Cassin's Sparrow"
5780,5850,"Emberizidae","Fox Sparrow (Red)","Cassin's Sparrow"
5780,5850,"Emberizidae","Fox Sparrow (Sooty)","Cassin's Sparrow"
5780,5850,"Emberizidae","Fox Sparrow (Slate-colored)","Cassin's Sparrow"
5780,5850,"Emberizidae","Fox Sparrow (Thick-billed)","Cassin's Sparrow"
5780,5810,"Emberizidae","Song Sparrow","Cassin's Sparrow"
5780,5830,"Emberizidae","Lincoln's Sparrow","Cassin's Sparrow"
5780,5840,"Emberizidae","Swamp Sparrow","Cassin's Sparrow"
5780,5580,"Emberizidae","White-throated Sparrow","Cassin's Sparrow"
5780,5530,"Emberizidae","Harris's Sparrow","Cassin's Sparrow"
5780,5540,"Emberizidae","White-crowned Sparrow","Cassin's Sparrow"
5780,5540,"Emberizidae","White-crowned Sparrow (Eastern)","Cassin's Sparrow"
5780,5540,"Emberizidae","White-crowned Sparrow (Mountain)","Cassin's Sparrow"
5780,5540,"Emberizidae","White-crowned Sparrow (Gambel's)","Cassin's Sparrow"
5780,5540,"Emberizidae","White-crowned Sparrow (Nuttall's)","Cassin's Sparrow"
5780,5540,"Emberizidae","White-crowned Sparrow (Puget Sound)","Cassin's Sparrow"
5780,5570,"Emberizidae","Golden-crowned Sparrow","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (Slate-colored)","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (Oregon)","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (Cassiar)","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (Pink-sided)","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (White-winged)","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (Gray-headed)","Cassin's Sparrow"
5780,5660,"Emberizidae","Dark-eyed Junco (Red-backed)","Cassin's Sparrow"
5780,5700,"Emberizidae","Yellow-eyed Junco","Cassin's Sparrow"
5780,5700,"Emberizidae","Yellow-eyed Junco (Mexican)","Cassin's Sparrow"
5780,5390,"Emberizidae","McCown's Longspur","Cassin's Sparrow"
5780,5360,"Emberizidae","Lapland Longspur","Cassin's Sparrow"
5780,5370,"Emberizidae","Smith's Longspur","Cassin's Sparrow"
5780,5380,"Emberizidae","Chestnut-collared Longspur","Cassin's Sparrow"
5780,5351,"Emberizidae","Rustic Bunting","Cassin's Sparrow"
5780,5340,"Emberizidae","Snow Bunting","Cassin's Sparrow"
5780,5350,"Emberizidae","McKay's Bunting","Cassin's Sparrow"
5810,6020,"Emberizidae","White-collared Seedeater","Song Sparrow"
5810,6032,"Emberizidae","Yellow-faced Grassquit","Song Sparrow"
5810,6030,"Emberizidae","Black-faced Grassquit","Song Sparrow"
5810,18910,"Emberizidae","Puerto Rican Bullfinch","Song Sparrow"
5810,18930,"Emberizidae","Lesser Antillean Bullfinch","Song Sparrow"
5810,5861,"Emberizidae","Saffron Finch","Song Sparrow"
5810,5922,"Emberizidae","Red-crested Cardinal","Song Sparrow"
5810,5860,"Emberizidae","Olive Sparrow","Song Sparrow"
5810,5900,"Emberizidae","Green-tailed Towhee","Song Sparrow"
5810,5880,"Emberizidae","Spotted Towhee","Song Sparrow"
5810,5870,"Emberizidae","Eastern Towhee","Song Sparrow"
5810,5870,"Emberizidae","Eastern Towhee (Red-eyed)","Song Sparrow"
5810,5870,"Emberizidae","Eastern Towhee (White-eyed)","Song Sparrow"
5810,5910,"Emberizidae","Canyon Towhee","Song Sparrow"
5810,5911,"Emberizidae","California Towhee","Song Sparrow"
5810,5920,"Emberizidae","Abert's Towhee","Song Sparrow"
5810,5871,"Emberizidae","towhee sp.","Song Sparrow"
5810,5790,"Emberizidae","Rufous-winged Sparrow","Song Sparrow"
5810,5780,"Emberizidae","Cassin's Sparrow","Song Sparrow"
5810,5750,"Emberizidae","Bachman's Sparrow","Song Sparrow"
5810,5760,"Emberizidae","Botteri's Sparrow","Song Sparrow"
5810,5800,"Emberizidae","Rufous-crowned Sparrow","Song Sparrow"
5810,5742,"Emberizidae","Five-striped Sparrow","Song Sparrow"
5810,5590,"Emberizidae","American Tree Sparrow","Song Sparrow"
5810,5600,"Emberizidae","Chipping Sparrow","Song Sparrow"
5810,5610,"Emberizidae","Clay-colored Sparrow","Song Sparrow"
5810,5620,"Emberizidae","Brewer's Sparrow","Song Sparrow"
5810,5630,"Emberizidae","Field Sparrow","Song Sparrow"
5810,5640,"Emberizidae","Worthen's Sparrow","Song Sparrow"
5810,5650,"Emberizidae","Black-chinned Sparrow","Song Sparrow"
5810,5400,"Emberizidae","Vesper Sparrow","Song Sparrow"
5810,5520,"Emberizidae","Lark Sparrow","Song Sparrow"
5810,5730,"Emberizidae","Black-throated Sparrow","Song Sparrow"
5810,5740,"Emberizidae","Sage Sparrow","Song Sparrow"
5810,5740,"Emberizidae","Sage Sparrow (Bell's)","Song Sparrow"
5810,6050,"Emberizidae","Lark Bunting","Song Sparrow"
5810,5420,"Emberizidae","Savannah Sparrow","Song Sparrow"
5810,5420,"Emberizidae","Savannah Sparrow (Eastern)","Song Sparrow"
5810,5420,"Emberizidae","Savannah Sparrow (Ipswich)","Song Sparrow"
5810,5420,"Emberizidae","Savannah Sparrow (Western)","Song Sparrow"
5810,5420,"Emberizidae","Savannah Sparrow (Belding's)","Song Sparrow"
5810,5420,"Emberizidae","Savannah Sparrow (Large-billed)","Song Sparrow"
5810,5460,"Emberizidae","Grasshopper Sparrow","Song Sparrow"
5810,5460,"Emberizidae","Grasshopper Sparrow (Florida)","Song Sparrow"
5810,5460,"Emberizidae","Grasshopper Sparrow (Western)","Song Sparrow"
5810,5450,"Emberizidae","Baird's Sparrow","Song Sparrow"
5810,5470,"Emberizidae","Henslow's Sparrow","Song Sparrow"
5810,5480,"Emberizidae","Le Conte's Sparrow","Song Sparrow"
5810,5491,"Emberizidae","Nelson's Sharp-tailed Sparrow","Song Sparrow"
5810,5491,"Emberizidae","Nelson's Sharp-tailed Sparrow (Atlantic Coast)","Song Sparrow"
5810,5490,"Emberizidae","Saltmarsh Sharp-tailed Sparrow","Song Sparrow"
5810,5499,"Emberizidae","Nelson's/Saltmarsh Sharp-tailed Sparrow","Song Sparrow"
5810,5500,"Emberizidae","Seaside Sparrow","Song Sparrow"
5810,5500,"Emberizidae","Seaside Sparrow (Cape Sable)","Song Sparrow"
5810,5500,"Emberizidae","Seaside Sparrow (Dusky)","Song Sparrow"
5810,5850,"Emberizidae","Fox Sparrow","Song Sparrow"
5810,5850,"Emberizidae","Fox Sparrow (Red)","Song Sparrow"
5810,5850,"Emberizidae","Fox Sparrow (Sooty)","Song Sparrow"
5810,5850,"Emberizidae","Fox Sparrow (Slate-colored)","Song Sparrow"
5810,5850,"Emberizidae","Fox Sparrow (Thick-billed)","Song Sparrow"
5810,5810,"Emberizidae","Song Sparrow","Song Sparrow"
5810,5830,"Emberizidae","Lincoln's Sparrow","Song Sparrow"
5810,5840,"Emberizidae","Swamp Sparrow","Song Sparrow"
5810,5580,"Emberizidae","White-throated Sparrow","Song Sparrow"
5810,5530,"Emberizidae","Harris's Sparrow","Song Sparrow"
5810,5540,"Emberizidae","White-crowned Sparrow","Song Sparrow"
5810,5540,"Emberizidae","White-crowned Sparrow (Eastern)","Song Sparrow"
5810,5540,"Emberizidae","White-crowned Sparrow (Mountain)","Song Sparrow"
5810,5540,"Emberizidae","White-crowned Sparrow (Gambel's)","Song Sparrow"
5810,5540,"Emberizidae","White-crowned Sparrow (Nuttall's)","Song Sparrow"
5810,5540,"Emberizidae","White-crowned Sparrow (Puget Sound)","Song Sparrow"
5810,5570,"Emberizidae","Golden-crowned Sparrow","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (Slate-colored)","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (Oregon)","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (Cassiar)","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (Pink-sided)","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (White-winged)","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (Gray-headed)","Song Sparrow"
5810,5660,"Emberizidae","Dark-eyed Junco (Red-backed)","Song Sparrow"
5810,5700,"Emberizidae","Yellow-eyed Junco","Song Sparrow"
5810,5700,"Emberizidae","Yellow-eyed Junco (Mexican)","Song Sparrow"
5810,5390,"Emberizidae","McCown's Longspur","Song Sparrow"
5810,5360,"Emberizidae","Lapland Longspur","Song Sparrow"
5810,5370,"Emberizidae","Smith's Longspur","Song Sparrow"
5810,5380,"Emberizidae","Chestnut-collared Longspur","Song Sparrow"
5810,5351,"Emberizidae","Rustic Bunting","Song Sparrow"
5810,5340,"Emberizidae","Snow Bunting","Song Sparrow"
5810,5350,"Emberizidae","McKay's Bunting","Song Sparrow"
5870,6020,"Emberizidae","White-collared Seedeater","Eastern Towhee (Red-eyed)"
5870,6020,"Emberizidae","White-collared Seedeater","Eastern Towhee (White-eyed)"
5870,6020,"Emberizidae","White-collared Seedeater","Eastern Towhee"
5870,6032,"Emberizidae","Yellow-faced Grassquit","Eastern Towhee (Red-eyed)"
5870,6032,"Emberizidae","Yellow-faced Grassquit","Eastern Towhee (White-eyed)"
5870,6032,"Emberizidae","Yellow-faced Grassquit","Eastern Towhee"
5870,6030,"Emberizidae","Black-faced Grassquit","Eastern Towhee (Red-eyed)"
5870,6030,"Emberizidae","Black-faced Grassquit","Eastern Towhee (White-eyed)"
5870,6030,"Emberizidae","Black-faced Grassquit","Eastern Towhee"
5870,18910,"Emberizidae","Puerto Rican Bullfinch","Eastern Towhee (Red-eyed)"
5870,18910,"Emberizidae","Puerto Rican Bullfinch","Eastern Towhee (White-eyed)"
5870,18910,"Emberizidae","Puerto Rican Bullfinch","Eastern Towhee"
5870,18930,"Emberizidae","Lesser Antillean Bullfinch","Eastern Towhee (Red-eyed)"
5870,18930,"Emberizidae","Lesser Antillean Bullfinch","Eastern Towhee (White-eyed)"
5870,18930,"Emberizidae","Lesser Antillean Bullfinch","Eastern Towhee"
5870,5861,"Emberizidae","Saffron Finch","Eastern Towhee (Red-eyed)"
5870,5861,"Emberizidae","Saffron Finch","Eastern Towhee (White-eyed)"
5870,5861,"Emberizidae","Saffron Finch","Eastern Towhee"
5870,5922,"Emberizidae","Red-crested Cardinal","Eastern Towhee (Red-eyed)"
5870,5922,"Emberizidae","Red-crested Cardinal","Eastern Towhee (White-eyed)"
5870,5922,"Emberizidae","Red-crested Cardinal","Eastern Towhee"
5870,5860,"Emberizidae","Olive Sparrow","Eastern Towhee (Red-eyed)"
5870,5860,"Emberizidae","Olive Sparrow","Eastern Towhee (White-eyed)"
5870,5860,"Emberizidae","Olive Sparrow","Eastern Towhee"
5870,5900,"Emberizidae","Green-tailed Towhee","Eastern Towhee (Red-eyed)"
5870,5900,"Emberizidae","Green-tailed Towhee","Eastern Towhee (White-eyed)"
5870,5900,"Emberizidae","Green-tailed Towhee","Eastern Towhee"
5870,5880,"Emberizidae","Spotted Towhee","Eastern Towhee (Red-eyed)"
5870,5880,"Emberizidae","Spotted Towhee","Eastern Towhee (White-eyed)"
5870,5880,"Emberizidae","Spotted Towhee","Eastern Towhee"
5870,5870,"Emberizidae","Eastern Towhee","Eastern Towhee (Red-eyed)"
5870,5870,"Emberizidae","Eastern Towhee","Eastern Towhee (White-eyed)"
5870,5870,"Emberizidae","Eastern Towhee","Eastern Towhee"
5870,5870,"Emberizidae","Eastern Towhee (Red-eyed)","Eastern Towhee (Red-eyed)"
5870,5870,"Emberizidae","Eastern Towhee (Red-eyed)","Eastern Towhee (White-eyed)"
5870,5870,"Emberizidae","Eastern Towhee (Red-eyed)","Eastern Towhee"
5870,5870,"Emberizidae","Eastern Towhee (White-eyed)","Eastern Towhee (Red-eyed)"
5870,5870,"Emberizidae","Eastern Towhee (White-eyed)","Eastern Towhee (White-eyed)"
5870,5870,"Emberizidae","Eastern Towhee (White-eyed)","Eastern Towhee"
5870,5910,"Emberizidae","Canyon Towhee","Eastern Towhee (Red-eyed)"
5870,5910,"Emberizidae","Canyon Towhee","Eastern Towhee (White-eyed)"
5870,5910,"Emberizidae","Canyon Towhee","Eastern Towhee"
5870,5911,"Emberizidae","California Towhee","Eastern Towhee (Red-eyed)"
5870,5911,"Emberizidae","California Towhee","Eastern Towhee (White-eyed)"
5870,5911,"Emberizidae","California Towhee","Eastern Towhee"
5870,5920,"Emberizidae","Abert's Towhee","Eastern Towhee (Red-eyed)"
5870,5920,"Emberizidae","Abert's Towhee","Eastern Towhee (White-eyed)"
5870,5920,"Emberizidae","Abert's Towhee","Eastern Towhee"
5870,5871,"Emberizidae","towhee sp.","Eastern Towhee (Red-eyed)"
5870,5871,"Emberizidae","towhee sp.","Eastern Towhee (White-eyed)"
5870,5871,"Emberizidae","towhee sp.","Eastern Towhee"
5870,5790,"Emberizidae","Rufous-winged Sparrow","Eastern Towhee (Red-eyed)"
5870,5790,"Emberizidae","Rufous-winged Sparrow","Eastern Towhee (White-eyed)"
5870,5790,"Emberizidae","Rufous-winged Sparrow","Eastern Towhee"
5870,5780,"Emberizidae","Cassin's Sparrow","Eastern Towhee (Red-eyed)"
5870,5780,"Emberizidae","Cassin's Sparrow","Eastern Towhee (White-eyed)"
5870,5780,"Emberizidae","Cassin's Sparrow","Eastern Towhee"
5870,5750,"Emberizidae","Bachman's Sparrow","Eastern Towhee (Red-eyed)"
5870,5750,"Emberizidae","Bachman's Sparrow","Eastern Towhee (White-eyed)"
5870,5750,"Emberizidae","Bachman's Sparrow","Eastern Towhee"
5870,5760,"Emberizidae","Botteri's Sparrow","Eastern Towhee (Red-eyed)"
5870,5760,"Emberizidae","Botteri's Sparrow","Eastern Towhee (White-eyed)"
5870,5760,"Emberizidae","Botteri's Sparrow","Eastern Towhee"
5870,5800,"Emberizidae","Rufous-crowned Sparrow","Eastern Towhee (Red-eyed)"
5870,5800,"Emberizidae","Rufous-crowned Sparrow","Eastern Towhee (White-eyed)"
5870,5800,"Emberizidae","Rufous-crowned Sparrow","Eastern Towhee"
5870,5742,"Emberizidae","Five-striped Sparrow","Eastern Towhee (Red-eyed)"
5870,5742,"Emberizidae","Five-striped Sparrow","Eastern Towhee (White-eyed)"
5870,5742,"Emberizidae","Five-striped Sparrow","Eastern Towhee"
5870,5590,"Emberizidae","American Tree Sparrow","Eastern Towhee (Red-eyed)"
5870,5590,"Emberizidae","American Tree Sparrow","Eastern Towhee (White-eyed)"
5870,5590,"Emberizidae","American Tree Sparrow","Eastern Towhee"
5870,5600,"Emberizidae","Chipping Sparrow","Eastern Towhee (Red-eyed)"
5870,5600,"Emberizidae","Chipping Sparrow","Eastern Towhee (White-eyed)"
5870,5600,"Emberizidae","Chipping Sparrow","Eastern Towhee"
5870,5610,"Emberizidae","Clay-colored Sparrow","Eastern Towhee (Red-eyed)"
5870,5610,"Emberizidae","Clay-colored Sparrow","Eastern Towhee (White-eyed)"
5870,5610,"Emberizidae","Clay-colored Sparrow","Eastern Towhee"
5870,5620,"Emberizidae","Brewer's Sparrow","Eastern Towhee (Red-eyed)"
5870,5620,"Emberizidae","Brewer's Sparrow","Eastern Towhee (White-eyed)"
5870,5620,"Emberizidae","Brewer's Sparrow","Eastern Towhee"
5870,5630,"Emberizidae","Field Sparrow","Eastern Towhee (Red-eyed)"
5870,5630,"Emberizidae","Field Sparrow","Eastern Towhee (White-eyed)"
5870,5630,"Emberizidae","Field Sparrow","Eastern Towhee"
5870,5640,"Emberizidae","Worthen's Sparrow","Eastern Towhee (Red-eyed)"
5870,5640,"Emberizidae","Worthen's Sparrow","Eastern Towhee (White-eyed)"
5870,5640,"Emberizidae","Worthen's Sparrow","Eastern Towhee"
5870,5650,"Emberizidae","Black-chinned Sparrow","Eastern Towhee (Red-eyed)"
5870,5650,"Emberizidae","Black-chinned Sparrow","Eastern Towhee (White-eyed)"
5870,5650,"Emberizidae","Black-chinned Sparrow","Eastern Towhee"
5870,5400,"Emberizidae","Vesper Sparrow","Eastern Towhee (Red-eyed)"
