Focal.AOU,Focal.Common.Name,Focal.Scientitic.Name,Focal.Family,Competitor.AOU,Competitor.Common.Name,Competitor.Scientific.Name,Most.Widespread.Competitor,maxCompetitor
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4710,Vermilion Flycatcher,Pyrocephalus rubinus,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4580,Black Phoebe,Sayornis nigricans,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4560,Eastern Phoebe,Sayornis phoebe,1,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4570,Say's Phoebe,Sayornis saya,0,0
4610,Eastern Wood-Pewee,Contopus virens,Tyrannidae,4440,Eastern Kingbird,Tyrannus tyrannus,0,1
4691,Gray Flycatcher,Empidonax wrightii,Tyrannidae,4690,Dusky Flycatcher,Empidonax oberholseri,1,0
4691,Gray Flycatcher,Empidonax wrightii,Tyrannidae,4640,Cordilleran Flycatcher,Empidonax occidentalis,0,1
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4590,Olive-sided Flycatcher,Contopus cooperi,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4530,Brown-crested Flycatcher,Myiarchus tyrannulus,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4490,Great Kiskadee,Pitangus sulphuratus,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4580,Black Phoebe,Sayornis nigricans,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4560,Eastern Phoebe,Sayornis phoebe,0,1
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4570,Say's Phoebe,Sayornis saya,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4461,Couch's Kingbird,Tyrannus couchii,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4450,Gray Kingbird,Tyrannus dominicensis,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4430,Scissor-tailed Flycatcher,Tyrannus forficatus,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4440,Eastern Kingbird,Tyrannus tyrannus,1,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,0,0
4520,Great Crested Flycatcher,Myiarchus crinitus,Tyrannidae,4480,Cassin's Kingbird,Tyrannus vociferans,0,0
4680,Hammond's Flycatcher,Empidonax hammondii,Tyrannidae,4690,Dusky Flycatcher,Empidonax oberholseri,1,0
4680,Hammond's Flycatcher,Empidonax hammondii,Tyrannidae,4640,Cordilleran Flycatcher,Empidonax occidentalis,0,1
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4620,Western Wood-Pewee,Contopus sordidulus,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4610,Eastern Wood-Pewee,Contopus virens,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,1,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4641,Pacific-slope Flycatcher,Empidonax difficilis,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4680,Hammond's Flycatcher,Empidonax hammondii,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4690,Dusky Flycatcher,Empidonax oberholseri,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4640,Cordilleran Flycatcher,Empidonax occidentalis,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,1
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4650,Acadian Flycatcher,Empidonax virescens,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4550,Dusky-capped Flycatcher,Myiarchus tuberculifer,0,0
4670,Least Flycatcher,Empidonax minimus,Tyrannidae,4560,Eastern Phoebe,Sayornis phoebe,0,0
4590,Olive-sided Flycatcher,Contopus cooperi,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,1,1
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4620,Western Wood-Pewee,Contopus sordidulus,1,1
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4680,Hammond's Flycatcher,Empidonax hammondii,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4670,Least Flycatcher,Empidonax minimus,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4690,Dusky Flycatcher,Empidonax oberholseri,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4640,Cordilleran Flycatcher,Empidonax occidentalis,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4691,Gray Flycatcher,Empidonax wrightii,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4710,Vermilion Flycatcher,Pyrocephalus rubinus,0,0
4641,Pacific-slope Flycatcher,Empidonax difficilis,Tyrannidae,4580,Black Phoebe,Sayornis nigricans,0,0
4570,Say's Phoebe,Sayornis saya,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4570,Say's Phoebe,Sayornis saya,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,1,1
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4590,Olive-sided Flycatcher,Contopus cooperi,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4520,Great Crested Flycatcher,Myiarchus crinitus,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4530,Brown-crested Flycatcher,Myiarchus tyrannulus,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4490,Great Kiskadee,Pitangus sulphuratus,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4461,Couch's Kingbird,Tyrannus couchii,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4460,Tropical Kingbird,Tyrannus melancholicus,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4440,Eastern Kingbird,Tyrannus tyrannus,1,1
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,0,0
4430,Scissor-tailed Flycatcher,Tyrannus forficatus,Tyrannidae,4480,Cassin's Kingbird,Tyrannus vociferans,0,0
4710,Vermilion Flycatcher,Pyrocephalus rubinus,Tyrannidae,4580,Black Phoebe,Sayornis nigricans,1,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4590,Olive-sided Flycatcher,Contopus cooperi,0,1
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4600,Greater Pewee,Contopus pertinax,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4540,Ash-throated Flycatcher,Myiarchus cinerascens,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4520,Great Crested Flycatcher,Myiarchus crinitus,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4550,Dusky-capped Flycatcher,Myiarchus tuberculifer,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4530,Brown-crested Flycatcher,Myiarchus tyrannulus,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4510,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4411,Rose-throated Becard,Pachyramphus aglaiae,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4490,Great Kiskadee,Pitangus sulphuratus,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4560,Eastern Phoebe,Sayornis phoebe,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4570,Say's Phoebe,Sayornis saya,1,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4461,Couch's Kingbird,Tyrannus couchii,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4451,Thick-billed Kingbird,Tyrannus crassirostris,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4430,Scissor-tailed Flycatcher,Tyrannus forficatus,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4460,Tropical Kingbird,Tyrannus melancholicus,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4440,Eastern Kingbird,Tyrannus tyrannus,0,0
4470,Western Kingbird,Tyrannus verticalis,Tyrannidae,4480,Cassin's Kingbird,Tyrannus vociferans,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4720,Northern Beardless-Tyrannulet,Camptostoma imberbe,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4610,Eastern Wood-Pewee,Contopus virens,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4641,Pacific-slope Flycatcher,Empidonax difficilis,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4630,Yellow-bellied Flycatcher,Empidonax flaviventris,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4700,Buff-breasted Flycatcher,Empidonax fulvifrons,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4680,Hammond's Flycatcher,Empidonax hammondii,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4670,Least Flycatcher,Empidonax minimus,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4690,Dusky Flycatcher,Empidonax oberholseri,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4640,Cordilleran Flycatcher,Empidonax occidentalis,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4660,Willow Flycatcher,Empidonax traillii,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4691,Gray Flycatcher,Empidonax wrightii,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4550,Dusky-capped Flycatcher,Myiarchus tuberculifer,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4710,Vermilion Flycatcher,Pyrocephalus rubinus,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4580,Black Phoebe,Sayornis nigricans,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4560,Eastern Phoebe,Sayornis phoebe,0,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4570,Say's Phoebe,Sayornis saya,1,0
4620,Western Wood-Pewee,Contopus sordidulus,Tyrannidae,4470,Western Kingbird,Tyrannus verticalis,0,1
4660,Willow Flycatcher,Empidonax traillii,Tyrannidae,4661,Alder Flycatcher,Empidonax alnorum,1,1
6330,Bell's Vireo,Vireo bellii,Vireonidae,6280,Yellow-throated Vireo,Vireo flavifrons,0,1
6330,Bell's Vireo,Vireo bellii,Vireonidae,6270,Warbling Vireo,Vireo gilvus,1,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6230,Black-whiskered Vireo,Vireo altiloquus,0,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6300,Black-capped Vireo,Vireo atricapilla,0,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6330,Bell's Vireo,Vireo bellii,0,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6280,Yellow-throated Vireo,Vireo flavifrons,0,1
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6270,Warbling Vireo,Vireo gilvus,0,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6310,White-eyed Vireo,Vireo griseus,0,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6240,Red-eyed Vireo,Vireo olivaceus,1,0
6290,Blue-headed Vireo,Vireo solitarius,Vireonidae,6260,Philadelphia Vireo,Vireo philadelphicus,0,0
6292,Cassin's Vireo,Vireo cassinii,Vireonidae,6270,Warbling Vireo,Vireo gilvus,1,1
6292,Cassin's Vireo,Vireo cassinii,Vireonidae,6320,Hutton's Vireo,Vireo huttoni,0,0
6320,Hutton's Vireo,Vireo huttoni,Vireonidae,6292,Cassin's Vireo,Vireo cassinii,0,0
6320,Hutton's Vireo,Vireo huttoni,Vireonidae,6270,Warbling Vireo,Vireo gilvus,1,0
6260,Philadelphia Vireo,Vireo philadelphicus,Vireonidae,6240,Red-eyed Vireo,Vireo olivaceus,1,0
6260,Philadelphia Vireo,Vireo philadelphicus,Vireonidae,6290,Blue-headed Vireo,Vireo solitarius,0,0
6291,Plumbeous Vireo,Vireo plumbeus,Vireonidae,6270,Warbling Vireo,Vireo gilvus,1,1
6240,Red-eyed Vireo,Vireo olivaceus,Vireonidae,6330,Bell's Vireo,Vireo bellii,0,0
6240,Red-eyed Vireo,Vireo olivaceus,Vireonidae,6280,Yellow-throated Vireo,Vireo flavifrons,0,0
6240,Red-eyed Vireo,Vireo olivaceus,Vireonidae,6270,Warbling Vireo,Vireo gilvus,1,1
6240,Red-eyed Vireo,Vireo olivaceus,Vireonidae,6310,White-eyed Vireo,Vireo griseus,0,0
6240,Red-eyed Vireo,Vireo olivaceus,Vireonidae,6260,Philadelphia Vireo,Vireo philadelphicus,0,0
6240,Red-eyed Vireo,Vireo olivaceus,Vireonidae,6290,Blue-headed Vireo,Vireo solitarius,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6330,Bell's Vireo,Vireo bellii,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6292,Cassin's Vireo,Vireo cassinii,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6280,Yellow-throated Vireo,Vireo flavifrons,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6310,White-eyed Vireo,Vireo griseus,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6320,Hutton's Vireo,Vireo huttoni,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6240,Red-eyed Vireo,Vireo olivaceus,1,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6260,Philadelphia Vireo,Vireo philadelphicus,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6291,Plumbeous Vireo,Vireo plumbeus,0,0
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6290,Blue-headed Vireo,Vireo solitarius,0,1
6270,Warbling Vireo,Vireo gilvus,Vireonidae,6340,Gray Vireo,Vireo vicinior,0,0
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6230,Black-whiskered Vireo,Vireo altiloquus,0,0
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6300,Black-capped Vireo,Vireo atricapilla,0,0
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6330,Bell's Vireo,Vireo bellii,0,0
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6280,Yellow-throated Vireo,Vireo flavifrons,0,0
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6270,Warbling Vireo,Vireo gilvus,0,1
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6240,Red-eyed Vireo,Vireo olivaceus,1,0
6310,White-eyed Vireo,Vireo griseus,Vireonidae,6290,Blue-headed Vireo,Vireo solitarius,0,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6230,Black-whiskered Vireo,Vireo altiloquus,0,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6300,Black-capped Vireo,Vireo atricapilla,0,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6330,Bell's Vireo,Vireo bellii,0,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6270,Warbling Vireo,Vireo gilvus,0,1
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6310,White-eyed Vireo,Vireo griseus,0,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6240,Red-eyed Vireo,Vireo olivaceus,1,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6260,Philadelphia Vireo,Vireo philadelphicus,0,0
6280,Yellow-throated Vireo,Vireo flavifrons,Vireonidae,6290,Blue-headed Vireo,Vireo solitarius,0,0
