"stateroute","evi.point","evi.mean","evi.var"
"7018",5666.02734679511,6589.12325517958,644287.004137747
"7019",8025.0692897264,7088.69122452598,989750.247306006
"7020",8106.86417389807,8269.41557205946,244351.519645836
"7021",6808.23034714522,7895.145039161,340477.372699825
"7022",6988.83584020735,7771.72951501307,743140.639338973
"7023",8469.92219190378,8528.0943026786,169422.325886914
"7024",5835.54128211271,7283.3468363973,571709.417767482
"7025",7686.47838149067,7463.70217279096,953079.642495248
"7026",7586.42330067934,7869.51134303256,207995.977948952
"7027",7286.62621279033,7708.58348722719,187148.584919809
"7028",8413.09492790407,8160.22746931234,291685.365617295
"7029",7804.1994078437,7804.13855594031,440410.257985082
"7030",7299.05311509393,7713.38944026558,411223.8269687
"7031",7574.38393354568,7926.18968202078,283727.448597161
"7032",8107.96242403183,7906.60042596486,270903.834150572
"7033",7810.72411226405,7674.08998215495,587215.707806939
"7034",6343.36852483492,6522.28791557756,566348.546295652
"7035",5907.66683655173,6188.07233770994,726832.577760885
"7036",6308.93819357709,6403.32886168774,424255.786259731
"7037",7289.98202268272,7157.0777463264,718476.231012352
"7038",8061.96382263006,8239.16190250165,161044.003175557
"7039",7372.86490466804,7875.96911310155,340734.973839101
"7040",8334.76099235592,8200.84683184772,150547.201365453
"7041",7143.49084386474,8164.76224813295,223758.318586403
"7042",5789.12200746586,6773.2678516448,709620.400450299
"7043",6279.75312754677,6865.33729935194,663299.098931595
"7045",7069.21563775187,7541.92248769603,953484.298055225
"7046",7234.23907156111,7811.05914018532,451405.438584666
"7047",8200.0946331119,8060.31585558209,192801.499490521
"7048",7446.83509674398,6810.541400101,945249.275306582
"7049",8217.26983646875,7745.33925042637,715843.100074674
"7102",6133.4937708094,6740.7047582298,859020.940887401
"7103",7727.36480879958,8013.85764573566,190521.576940092
"7109",6001.35782583433,6638.6688543571,593953.986765462
"7111",8012.24460754813,7855.15786391832,390475.938018573
"7112",8494.61818059421,7900.80188619245,202861.691628557
"7114",7764.82401630076,7980.96787162187,283008.912847187
"7117",6015.64025221488,6362.44611280882,651773.007743601
"7118",5666.02734679511,6589.12325517958,644287.004137747
"7900",8559.88141441686,8308.84262302783,793733.768665101
"7901",8080.31661216933,7694.95057134538,734956.555525829
"7902",8174.01631731749,8168.60752845874,493670.457592447
"7903",7780.91473499318,8034.95688072492,183516.491378045
"7904",8287.75534581407,6430.26406613286,650392.675742561
"11001",8174.34792582873,7236.07234800764,2674228.86999891
"11002",5813.16778774173,7881.29614882444,1491612.21930259
"11003",6584.10841671232,6551.85404582155,1005962.93137147
"11004",6772.89614342867,6600.6364788223,846099.387571602
"11005",6835.11916550969,6717.18043205922,1284784.56856899
"11006",7160.5366055391,7346.47923253611,602748.967998005
"11007",6378.42235326503,6763.4977699591,1277075.41547278
"11008",6760.11844699144,6743.53346410168,451385.945891901
"11009",6146.04707112528,6490.63603838558,1008527.65484483
"11010",7586.39445021591,7380.31452078892,1532192.68565695
"11011",6901.52086875498,7006.69510218528,1652752.7947075
"11012",6364.15435004244,6722.70005632069,3332742.03326708
"11013",7539.13775124097,7641.63981523087,1242729.23775032
"11014",8282.84191102416,7103.96632701348,2187121.16174932
"11015",6970.92564764342,5615.17482863271,2503086.63021536
"11016",5083.93186200185,6145.93392705733,1454888.97802219
"11017",6854.31810413712,5546.64482879018,4459691.33810562
"11018",7870.82279382057,6276.64722041546,2905886.3888073
"11019",7076.89988576283,7334.6782916294,706399.267717548
"11020",7327.57401137434,7289.14586342604,620013.121239863
"11021",6880.13906474758,6021.93916532517,882406.297692736
"11022",7245.81687284613,6735.93111826953,706191.612011943
"11023",5558.36258192437,5643.30906417378,3142065.55637501
"11026",5462.02900913999,7518.91334770328,1597397.99741496
"11027",7734.2058438424,7535.0941648899,1320634.02939273
"11028",7735.04697499924,7149.08921102997,2652994.98694802
"11029",4134.1811343146,5452.88936782648,5016797.24463622
"11030",7655.63943428766,5315.9108581414,5627165.60052161
"11031",7875.95333469641,6046.40835923844,4325275.4095189
"11032",7625.15619643731,7407.74112140583,566284.15363424
"11033",6969.24231773553,6822.44054270994,211022.219580463
"11034",5591.64044814382,5853.91725930181,1144874.68386888
"11036",5935.99002827031,5858.19420859784,1420761.48509057
"11037",8013.76964500949,4720.28315852837,7130761.79204029
"11042",7876.48187015583,5465.20171050947,5003459.85230944
"11043",7602.77130520019,7151.36903394435,609858.375762997
"11044",6506.96648792667,6962.33693573365,876038.179705036
"11045",6695.59408642159,6786.05694550827,448766.904043274
"11046",5343.15207801422,5788.11916395895,239832.251104521
"11048",5884.75882954597,5980.9419929448,866627.784494445
"11049",7910.6890434475,5192.95925525238,6621305.58407439
"11053",6855.59765157957,5693.83369874401,4464164.64651148
"11054",7109.42053154815,7280.17928682289,258587.054340475
"11055",8103.33313310992,7631.58507789185,286191.831466513
"11057",6490.63405453286,6595.66966621916,275216.268799579
"11058",7169.20537035918,5038.06894873216,6556758.43868904
"11063",7087.10987021097,7200.4904921895,172678.001497651
"11065",6979.92517737302,7397.22232016645,500992.117924809
"11067",7519.51718322431,7050.51790485688,235536.549835845
"11068",7104.43180241793,7188.41238676697,269216.441503087
"11069",7912.91110209596,7146.96843477304,675671.717786462
"11070",7934.09613239642,7088.37226710108,2075788.53556392
"11071",8085.02479167529,6646.58830278687,4080992.79977322
"11072",7477.42894512753,5133.07506539407,6216051.01616269
"11074",7136.69600528582,7351.95413131888,356573.263665858
"11075",7694.68995599449,7104.11753745684,820199.343053135
"11078",7349.58472615362,6884.35008395816,516240.442478694
"11079",6739.14530959654,6872.65711374259,334435.501854647
"11081",8192.07683600774,7130.03832966506,2600059.98273999
"11082",8130.89506422748,7185.799166076,2611715.83778133
"11083",5353.53417857067,6365.34171992229,5189102.53393036
"11084",5850.54729472587,6870.11263156037,431220.338854
"11085",6659.80762391755,7497.23665072909,386115.038135473
"11093",8432.62856707122,6161.42223496666,7393233.77648725
"11101",8110.09436825941,7240.54483356825,2618924.01865548
"11102",8097.70638624524,7907.96159088573,1203273.27149581
"11106",7415.8372311998,5129.67847949614,5227404.45623297
"11110",7438.67868718475,7503.11558891404,137033.473027507
"11111",7503.20697080139,7294.61157190739,184723.454970463
"11112",6887.38045038702,7183.66978103359,434869.183204144
"11114",7879.44152454791,7086.07301996496,2397540.3318829
"11116",6455.68704913658,5760.13619344372,3156236.58556987
"11117",7083.27581883961,6402.49494916163,1394224.07060592
"11118",6606.57643617317,5337.41961426967,4748183.31974855
"11125",7613.33220836874,7357.92559571856,234781.603496639
"11126",5462.02900913999,7518.91334770328,1597397.99741496
"11131",7875.95333469641,6046.40835923844,4325275.4095189
"11132",6803.35937747497,5972.62135111785,1735529.10613771
"11133",6969.24231773553,6822.44054270994,211022.219580463
"11134",6856.67388615143,6798.01796540734,683223.330286961
"11136",7302.88962777872,6577.23321136,786903.612824698
"11137",6613.62892127519,5598.14997723445,3073956.68965999
"11139",5423.39130106877,3916.32302487174,9744972.07524269
"11150",6646.96347556654,7016.16075846547,1812037.97828386
"11167",7519.51718322431,7050.51790485688,235536.549835845
"11175",7723.77631689895,7443.70859151139,446362.290472074
"11181",8328.05622650542,7193.88802301455,2479490.6113115
"11185",7215.7947022061,7536.79484083354,162372.409537988
"11198",5209.65907395813,6256.64923133884,4372172.14256139
"11199",6301.14820475583,7073.09984350408,2774485.17047873
"11200",7353.89406634094,7054.71939767258,3251400.63020288
"11201",6296.22110713092,6714.71720969646,3221734.55198094
"11202",7944.89378399474,7752.91616324378,1478288.22053402
"11204",5824.43863950943,6392.5654368956,1013432.62865077
"11205",6844.96143527796,7037.12257147326,708360.070694404
"11206",7711.7424743353,6921.0696106603,1300454.46447233
"11207",5857.94971732115,6937.62189772655,489268.985027099
"11208",4363.69930567319,6330.59886356849,889942.361866397
"11209",6174.69288611827,6143.25960111788,919377.166100524
"11210",8351.17598714679,7246.67299645833,2530680.98378485
"11211",5911.47794769689,6737.20285335983,2207441.57094432
"11212",4374.5748282015,6363.25391427411,3510012.5909317
"11213",7472.50121209787,7135.99147774547,3033209.31841281
"11214",7070.32341965799,6959.140466171,2634902.61590864
"11216",7178.40853311061,5824.26984985563,2691919.72059026
"11218",7745.24355399479,5659.53835102714,4742780.20939589
"11220",7703.35082274453,7141.22074803701,694613.49442578
"11221",5772.71278400952,6042.80409051894,818843.041506629
"11222",4614.35989719282,6116.1074613561,1293450.62411684
"11223",7197.76057725665,5291.51781515857,7498097.81904344
"11226",8310.8218481377,7748.50049294083,1050834.20456597
"11228",8287.25959097201,7693.6113553886,953710.234753242
"11229",6907.65357377789,5280.99737114581,5660123.45529971
"11230",7706.06880420857,5240.7803977131,6055039.55108932
"11232",7868.39873205826,7287.70988420045,812962.813355315
"11233",7194.29190025336,7044.60749253522,411801.92835979
"11234",6181.52662596887,6895.44388048534,267194.437152999
"11235",5356.26388030667,6180.28390724436,904946.777210351
"11236",5856.14476829003,5894.97907468968,307303.265009674
"11237",5748.79634104536,5907.39397892503,673311.824231862
"11244",7846.09393073793,7342.99839269635,411767.630220464
"11245",6621.64082927276,6460.67211504861,738113.365335848
"11248",5703.36644840006,5910.01691593187,618617.931605072
"11254",7627.23853702765,7626.32080962668,272675.595631477
"11255",5950.2755100734,7499.27102822693,247713.366338272
"11256",7430.30392580776,7247.36614455148,311563.275233424
"11265",7501.5509807042,7668.51986379283,169623.130319158
"11267",7532.4434490264,7228.74568527678,403327.865025551
"11270",7934.09613239642,7088.37226710108,2075788.53556392
"11271",8121.01898215188,5948.82022066479,6479442.58377713
"11282",8180.19956916289,7329.26892705229,2116431.74098587
"11284",6289.68677161318,6925.86907128674,348494.938862631
"11299",7680.06756237705,7004.96547668211,2448959.74788024
"11300",6349.2430851026,6950.72221257863,3660520.07529635
"11304",5466.66522289555,6240.55953833064,1122597.96989552
"11309",5227.68724074016,6070.26349584905,1133934.39483263
"11310",6962.21610318851,6570.8797094679,2443220.95287456
"11311",6729.34798274113,6725.28367434266,2263486.36089382
"11313",7472.50121209787,7135.99147774547,3033209.31841281
"11326",7363.13735153178,7561.66408442869,127833.670358127
"11328",8653.11553503093,7188.35280481064,2442735.02318593
"11332",6851.26093675339,7019.8649537159,112771.570357916
"11335",5803.83520732025,5883.25539153872,1154737.56286372
"11339",5979.16555121683,4154.9901194957,6950525.25216229
"11371",7710.61791028714,6182.70340452861,4232799.52870653
"11401",6151.6701563165,7161.03766717511,2830866.60615674
"11402",7206.50153333553,7914.95940628501,865338.791875839
"11407",6650.22212890009,6942.1727430349,289508.570284667
"11408",6682.66479749396,6089.06186919474,969869.549764933
"11409",6599.8435639069,6750.79514234538,508982.144026107
"11410",8407.22280535705,6696.00927764008,3194148.4925949
"11411",6901.52086875498,7006.69510218528,1652752.7947075
"11412",7984.04046088765,6681.66903338921,3132219.65040169
"11413",7809.03121830246,7390.57674001293,2146627.93161105
"11414",8004.954183753,6961.41199088495,2499101.7174375
"11419",7600.48029998818,7181.70227638933,565055.915766418
"11420",6994.12441724501,7441.09981290034,646219.524384139
"11422",5350.13912604192,5999.96480568497,1407977.84677151
"11423",7412.38931857134,5466.24217647315,4012339.11771387
"11426",7912.84848035143,7497.24959954717,1756378.89320179
"11430",8050.56793969162,4865.56180706615,6872147.44551106
"11454",7627.23853702765,7626.32080962668,272675.595631477
"11510",7706.10683888783,6808.56280309723,2066651.74835363
"11511",8306.52496812925,5191.36259922784,6522125.82778612
"11513",8226.19449709383,7060.14587144994,3291729.26545248
"11514",7424.48561054879,7010.33993573556,2441916.7277636
"11608",4657.18577526963,6114.8565502602,988654.609364475
"11609",5857.43118036585,6434.3025582583,471023.741677808
"11611",7077.83209987808,7456.24540474425,1477419.94518513
"11612",5609.3943899981,6328.98502063282,4783031.43693772
"11613",8119.76021727239,7481.03680877402,1980145.31324122
"11614",6843.96093643739,6955.39997129235,2914446.21189083
"11621",5860.32318344839,6257.76276434833,1106955.12866551
"11622",4906.46587298067,6071.88918731414,2373402.26458662
"11709",6785.60716744258,6419.78554081361,579528.974241227
"11711",3970.38154061945,6210.14363337409,3272535.3545248
"11721",6440.71837315001,6370.99529858434,856411.705117145
"11900",3817.2878640994,7109.51229501929,678035.346115552
"14001",7250.622751509,6972.0535464293,1072643.1891619
"14002",5973.96498517999,6593.16563584384,1477731.64902055
"14003",5904.94763531879,5035.74659706551,1025695.44703558
"14004",6808.58582787763,7651.52981059367,1753914.45849577
"14005",5687.2984147486,7496.95229214426,1335640.89617777
"14006",6921.4100182808,7501.54112731,1169725.37853839
"14007",4502.13061608613,4606.42797010525,967050.06006557
"14008",5528.68562838481,6093.97528736993,810878.929805246
"14009",5374.35437886554,4475.02161031553,2108381.57872062
"14010",4777.09999654769,6889.25116253492,1176860.80561924
"14011",5270.4852140927,6447.00492670035,1156647.93669846
"14012",6083.33391528723,5551.82911648037,1300955.65125467
"14013",6959.19992651285,6763.91332347297,826686.894189558
"14014",3770.96237944587,7056.32646393045,1890125.20927929
"14015",4335.52262142585,5037.71881801682,968355.722836672
"14016",3249.6895183122,4607.03490105414,1600462.36763953
"14017",6346.03075383908,6189.02757084841,1215774.84824869
"14018",6752.70882287959,4863.88352663666,2198140.88187554
"14019",3495.0780688159,4453.4882329563,5511972.49268074
"14020",5279.8244053508,4759.19414655521,1193420.51424161
"14021",4328.91545854086,4676.85227555908,990094.07461089
"14022",6047.76091780628,5445.29969737263,1886600.34351696
"14023",2095.84299048041,1948.95930587461,667376.223928262
"14024",3751.80176860799,4634.25978692035,750828.442685536
"14025",3622.59349603522,3784.21879886768,1235714.64641533
"14026",2266.1130993,3899.69646079266,1441381.73789081
"14027",5220.68609160547,4598.52289810633,1419081.91752528
"14028",3053.05565726591,4999.80586557233,1950242.04854518
"14029",1068.84340329084,1377.2272428252,276807.294086284
"14030",1610.13045100123,2276.88453054067,1686158.33682777
"14031",945.963227980558,1260.79169490666,246151.545999788
"14032",3140.38719897825,3407.22935606072,673141.44089398
"14033",5574.58513784446,3490.57147009951,1791238.61676374
"14034",2323.0792374117,2721.2091003212,1750326.13704407
"14035",1558.43207566899,1637.05150384549,337435.464769799
"14036",1204.89073624123,1305.20525547091,48373.1671936087
"14037",1271.35599160474,1481.29359977627,106857.086924862
"14038",2044.74884659554,4802.46699721501,1696931.51491226
"14039",5863.3128645956,4852.10251246287,1665954.24401525
"14040",1979.67194559473,3602.75549722613,1773983.4231009
"14041",1611.05196012936,1647.19484516868,456828.190613596
"14042",2751.25409927204,3969.10090796054,1863648.73833088
"14043",893.62053369406,1125.85185021681,73671.2144618199
"14044",1710.3583962967,1542.81270558551,455904.011708199
"14045",4042.06937185779,3054.40459764424,1153474.60505644
"14046",2756.38724443953,3542.16438862687,1465173.01764926
"14047",3856.4562996808,4025.49863925076,1344509.5474271
"14048",975.576589143418,1817.00277175622,2196513.06854086
"14049",4417.61768274071,1643.11605774799,1389208.52094911
"14050",2398.37516552728,2960.05588699908,896360.295805356
"14051",1076.68694709527,2088.38371970728,2193684.49825823
"14052",3333.96209862499,4050.02675845805,1355921.03649279
"14053",2965.62489124544,3631.45809832622,1104105.2704763
"14054",4090.92223450707,4802.44191223828,1279927.60066993
"14055",3465.35032049665,4913.44997371332,2318972.03144392
"14056",1305.59840982252,1576.40899230397,433657.306300232
"14057",4639.51862298689,4591.93433292349,1859540.52793518
"14058",938.480436639077,1730.68987208278,542946.17542606
"14059",1448.62596933281,1729.15284046169,602026.120291431
"14060",1318.27000260022,1450.93043219741,67806.0630199892
"14061",1364.33674567789,1353.47855099143,70227.2436747203
"14062",1281.22751188133,1616.05420185005,114171.156735302
